"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-72.129297904854	148.396526844191	22.8336548771455	1.08393997729798e-05
"OU1"	3	-63.8020544001811	133.883178567804	8.3203066007588	0.0153652195153445
"OUM"	4	-58.5461418658756	125.562871967045	0	0.984623941084882
