"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-91.1564076966186	186.45074642772	35.5304251872282	1.88395965973704e-08
"OU1"	3	-76.1220823038863	158.523234375215	7.60291313472274	0.0218501180697803
"OUM"	4	-71.2248665025988	150.920321240492	0	0.978149863090623
