"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-130.106726112778	264.351383260038	140.972303448333	2.44485583653882e-31
"OU1"	3	-83.1242350630404	172.527539893523	49.1484600818176	2.12592283203258e-11
"OUM"	4	-57.4542457882054	123.379079811705	0	0.999999999978741
