"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-64.9167124937506	133.971356021984	19.4758493547277	5.80529661263648e-05
"OU1"	3	-58.2245940430941	122.72825785363	8.2327511863738	0.0160410266835852
"OUM"	4	-53.0124592159811	114.495506667256	0	0.983900920350288
