"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-84.934976362316	174.007883759115	30.843251581339	1.98473083074414e-07
"OU1"	3	-72.9483839078496	152.175837583141	9.0112054053653	0.0109262267096553
"OUM"	4	-67.3470219712408	143.164632177776	0	0.989073574817262
