"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-89.2425093079881	182.622949650459	35.1332049869157	2.31822914606779e-08
"OU1"	3	-74.920593207797	156.120256183036	8.63051151949267	0.0131869125444242
"OUM"	4	-69.5095782141246	147.489744663543	0	0.986813064273284
