"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-131.635658708791	267.409248452064	142.831937208943	9.64803599998128e-32
"OU1"	3	-83.860435154602	173.999940076646	49.4226288335252	1.85358500817601e-11
"OUM"	4	-58.0533615039133	124.577311243121	0	0.999999999981464
