"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-208.369880605094	420.87769224467	280.691490232613	1.11845196467918e-61
"OU1"	3	-87.2707780769581	180.820625921358	40.6344239093011	1.50088341907124e-09
"OUM"	4	-65.8578068883814	140.186202012057	0	0.999999998499117
