"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-65.1614322388216	134.460795512126	20.0569783847555	4.33410180492064e-05
"OU1"	3	-58.0775753743304	122.434220516103	8.03040338873208	0.0177188971329165
"OUM"	4	-52.9666144460382	114.403817127371	0	0.982237761849034
