"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-112.112951194429	228.363833423341	102.308794437719	6.08033577104641e-23
"OU1"	3	-83.6192213066502	173.517512380742	47.4624733951198	4.93917999904371e-11
"OUM"	4	-58.7922253751642	126.055038985623	0	0.999999999950608
