"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-57.0953030478904	118.328537130263	11.4949607858956	0.00298044523344587
"OU1"	3	-52.9744980288977	112.228065825237	5.3944894808693	0.0629479597339575
"OUM"	4	-49.1814940545369	106.833576344368	0	0.934071595032597
