"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-54.006261577001	112.150454188485	11.8739645441115	0.00255632386456759
"OU1"	3	-50.5023751370401	107.283820041522	7.00733039714895	0.0291334590600712
"OUM"	4	-45.9029507045395	100.276489644373	0	0.968310217075361
