"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-129.003917641897	262.145766318276	138.672187216578	7.72177511293989e-31
"OU1"	3	-83.7640475178746	173.807164803191	50.3335857014932	1.17544073651987e-11
"OUM"	4	-57.5014954332018	123.473579101698	0	0.999999999988246
