"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-71.301734631518	146.741400297519	22.1401064829472	1.53059624824708e-05
"OU1"	3	-63.2153717937296	132.709813354901	8.10851954032955	0.0170522242462488
"OUM"	4	-58.0653527896387	124.601293814572	0	0.982932469791269
