"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-77.1618894072786	158.46170984904	29.39427138079	4.12122796862507e-07
"OU1"	3	-66.729174486697	139.737418740836	10.6699802725859	0.0047968351260878
"OUM"	4	-60.2984251164779	129.06743846825	0	0.995202752751115
