"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-102.503506149879	209.144943334241	42.9751948320829	4.41839209200125e-10
"OU1"	3	-82.8663534464792	172.0117766604	5.84202815824187	0.0511244847349176
"OUM"	4	-78.8495801334321	166.169748502158	0	0.948875514823243
