"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.4562243050106	125.050379644504	16.3805565448101	0.000272063703799987
"OU1"	3	-55.1532272228443	116.585524213131	7.91570111343668	0.0187409071113313
"OUM"	4	-50.0996174321999	108.669823099694	0	0.980987029184869
