"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-69.3282726985829	142.794476431649	23.6323347126799	7.32810232413853e-06
"OU1"	3	-61.3147969533506	128.908663674143	9.74652195517439	0.00759027399699521
"OUM"	4	-55.3457767418373	119.162141718969	0	0.992402397900681
