"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-71.1480551103526	146.434041255188	22.5156327693207	1.26775199828346e-05
"OU1"	3	-62.8364178099337	131.951905387309	8.03349690144213	0.0176925385505711
"OUM"	4	-57.7239101252865	123.918408485867	0	0.982294783929446
