"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-84.0273716976876	172.192674429858	30.5558611530206	2.28299530446636e-07
"OU1"	3	-71.89302980784	150.065129383122	8.42831610628446	0.0145693566320279
"OUM"	4	-66.5831125207717	141.636813276837	0	0.985430415068442
