it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Acrosqualiolus_TS	Angoumeius_TS	Centrodeania_TS	Centrophoroides_TS	Centrophorus_TS	Centroscymnus_TS	Centroselachus_TS	Centrosqualus_TS	Cretascymnus_TS	Dalatias_TS	Deania_TS	Dracipinna_TS	Eodalatias_TS	Eoetmopterus_TS	Eosqualiolus_TS	Etmopterus_TS	Euprotomicroides_TS	Euprotomicrus_TS	Hessinodon_TS	Incognitorapax_TS	Isistius_TS	Megasqualus_TS	Microetmopterus_TS	Oligodalatias_TS	Oxynotus_TS	Paraetmopterus_TS	Proetmopterus_TS	Protocentrophorus_TS	Protosqualus_TS	Protoxynotus_TS	Rhinoscymnus_TS	Scymnodalatias_TS	Scymnodon_TS	Somniosus_TS	Squaliodalatias_TS	Squaliolus_TS	Squalus_TS	Trigonognathus_TS	Zameus_TS	Acrosqualiolus_TE	Angoumeius_TE	Centrodeania_TE	Centrophoroides_TE	Centrophorus_TE	Centroscymnus_TE	Centroselachus_TE	Centrosqualus_TE	Cretascymnus_TE	Dalatias_TE	Deania_TE	Dracipinna_TE	Eodalatias_TE	Eoetmopterus_TE	Eosqualiolus_TE	Etmopterus_TE	Euprotomicroides_TE	Euprotomicrus_TE	Hessinodon_TE	Incognitorapax_TE	Isistius_TE	Megasqualus_TE	Microetmopterus_TE	Oligodalatias_TE	Oxynotus_TE	Paraetmopterus_TE	Proetmopterus_TE	Protocentrophorus_TE	Protosqualus_TE	Protoxynotus_TE	Rhinoscymnus_TE	Scymnodalatias_TE	Scymnodon_TE	Somniosus_TE	Squaliodalatias_TE	Squaliolus_TE	Squalus_TE	Trigonognathus_TE	Zameus_TE
0	-3578.3554772298367	-222.61879001320986	-2262.8067427014084	-1092.9299445152183	0.44590576659409814	0.44590576659409814	0.44590576659409814	0.44590576659409814	0.44590576659409814	0.44590576659409814	0.44590576659409814	0.44590576659409814	1.0	128.46246112391802	0.0	1.1	1.1	0.32316403249122905	0.11922989301258251	0.27956574571652093	0.1546026399146721	0.18788546469601564	0.40912342485790565	0.5233155034734268	0.4066604051785635	0.32828381166949816	0.2919328636941788	0.32036903710665166	1.00576818684181	0.13029750918114988	0.4380362860150089	0.7879723683306655	0.28908390933458905	0.1588423602087366	0.11400332614416232	0.6082588854812717	0.6911508202696447	0.4178462681620292	0.21735176106240633	0.5562891213279245	0.663503323428302	0.13739412093751713	0.10787009410136128	0.19811311141382842	0.2816614822180603	0.19631452267028254	0.15788374118104315	0.36071913839180225	0.24626627564067793	0.19947130641565644	0.5267834651250093	0.40403141935768183	0.24347455536159854	0.33281622891715945	0.35470714664939695	0.12393423235853196	0.18850065044098885	0.26018472759626404	0.3584455647334025	1492.1377361285788	43.634876055502914	49.16197302486205	66.13379631371359	85.74461014063098	69.95782776588304	85.04769154795197	27.73713436472388	90.55255051207773	85.54036262663836	60.09423498314272	67.79276521963102	28.058641661681236	67.86027148969336	82.56278108537674	46.77121589831242	45.97216400157516	52.033537797453995	21.78549222172276	76.21838750759322	95.21698643755076	61.48639740330378	68.18484319218196	67.09298388400863	58.87833022159175	28.097914916120722	52.85360047453176	76.45640971287396	96.04691521755431	128.46246112391802	98.19652041416575	79.91805726453066	49.07241505709529	27.00300996451813	38.1871970498844	102.92178601271229	44.58464630569671	96.77582496692462	51.9218706160918	20.42981868751891	43.58812921788362	3.79907737012671	61.30221741170232	64.38626704561025	0.0	0.0	0.0	71.28216221227217	66.36001491232611	0.0	0.0	20.531101577521746	49.4141846370085	63.783897072280865	17.42387003291311	0.0	0.0	0.0	76.15751874390591	63.34624362226392	0.0	48.16646539110707	66.83239865333819	7.248195972578911	0.0	13.176278564132542	62.79287597058585	63.51534972978875	65.99549502474919	58.568166334140976	0.0	0.0	0.0	0.0	14.640657516126147	0.0	0.0	0.0	0.0
20000	-2695.3643053807014	-222.4614104041985	-2206.1955055145154	-266.70738946198753	0.5500922755712386	0.4419209960405119	0.3430083754705117	0.2094115063326032	0.16078772262434649	0.5829012755993486	0.9965447597385463	0.15147038834793644	1.2286575082799744	128.3196266942029	0.0	6.730750154073787	3.510956012285743	0.13666932484796535	0.5963373596361256	0.002754092267545191	0.2253214393340405	0.05325284506437531	0.07398568081321079	0.07613117877758759	0.2638359260146633	0.06631154558828897	0.036364040704376766	0.025991136557897157	0.14015914744829686	0.02344506737073882	0.006004294507482056	0.017346665834130248	0.046992116182201636	0.0019325859554435952	0.00618061144665369	0.010207205948341149	0.0008371047011287459	0.030859659099915122	0.01611447872741183	0.12992808126162136	0.03434787642012401	0.022345780647938518	0.0017225365338629447	0.05374417547839949	0.05241402994549038	0.03282633244290029	0.101310925743096	0.03565502825580302	0.014578488618124172	0.03547938622544476	0.011882760450498943	0.017488209667214042	0.0010760992258750548	0.008855168757089487	0.03806982692745108	0.03665936613103861	0.05969195405747636	0.008448590599877556	0.00219368190506987	1448.93981410082	43.74214703324256	56.85219770605698	67.75559469543666	87.06537049225588	69.78507346602692	85.97874778045545	28.11646019599963	87.22099251288508	88.63430746725733	60.30634143411466	66.7280593496921	29.678253563382732	66.01265685155477	85.27187624007915	46.6660520367502	46.26382198465311	46.74974497738363	19.86806513904383	76.21565257579316	85.44170849304953	61.687115664836206	68.75277123032701	68.13490516433728	55.70939637392716	25.71348021779086	47.57813383418909	76.488737061335	95.57349364469215	128.3196266942029	95.9514828671445	76.24383624809815	51.12587824966147	29.9439827077584	35.47656579878717	99.02953276674513	43.60789890163514	97.04524591451502	49.83512830424752	25.579664588477513	36.63372943083631	14.423516708900253	61.09262593685586	65.73547492778543	0.0	0.0	0.0	75.72353268706468	65.47298559184047	0.0	0.0	19.5232533634076	48.05112113501328	63.6637625607048	18.726619720756183	0.0	0.0	0.0	76.1353577468496	62.59557590576917	0.0	49.05608126136649	66.04499078831897	11.046031049802522	0.0	11.020587518816804	65.94426489817663	72.36629142895794	65.61490966619282	61.63698831458173	0.0	0.0	0.0	0.0	16.702485485003	0.0	0.0	0.0	0.0
40000	-2687.7123989044285	-222.96439454989124	-2199.333448449797	-265.4145559047406	0.5982406202616974	0.38305921222605194	0.5589822240508048	0.2269380172739378	0.16660305662050565	0.6099702028163633	0.9841978993704199	0.21206962247646738	1.2763895246510786	130.18049151302841	0.0	19.564745794699764	8.739417541240602	0.17320993233043086	0.44799406731845043	0.03723477387529423	0.23848903148777778	0.007245759497071123	0.09852027713935627	0.016113670992787318	0.10088719888974845	0.04001467404731352	0.09106960112481097	0.028976062409318604	0.14595182259286532	0.008655386886477105	0.0044818509541143	0.030730692527192034	0.04303513166438587	0.008639489281272134	0.0001660434077741314	0.0189394608130339	0.0026797622053346885	0.0007250483479976566	0.04678888428875141	0.14073974633256572	0.0539428488671291	0.02172510229767619	0.010997662592720942	0.02746874987292093	0.02561963923777171	0.01826344801314171	0.12427970828543904	0.016352130858973194	0.11289071078950111	0.05443465421701607	0.02731830263601178	0.006121724259929104	0.06600207638773674	0.007675998350150393	0.008404112593424894	0.0457853982054399	0.007445078510457058	0.01759878867997906	0.007234578673781945	1448.501376383107	49.00857888131838	51.6340648257702	67.6118452401037	86.34828314950762	69.25330260669782	87.52091128720453	32.9587633487637	88.20086590681183	86.97046478248721	60.2055621947674	65.3579736328559	31.863594745187513	63.686246909796104	85.09455308377616	51.59339848440161	46.3144674715779	47.59344433142962	20.31003128759277	77.43744771332817	87.12019421630481	59.18805210306633	69.29770876616143	66.9479508566932	54.34208259052939	31.171053816063505	46.643682106799616	76.93252972673058	95.05112846586837	130.18049151302841	90.56712275519897	75.669789242562	46.686898825044345	32.08090032755641	29.048801479974873	95.41262403473588	49.110206930542795	97.23943038792743	46.16119142998798	30.33259965589013	41.286745404881245	15.238318219826267	61.87641117127309	64.50655650570856	0.0	0.0	0.0	75.10009721082837	65.20558741268133	0.0	0.0	20.233145421773724	49.91532217921324	65.94325842066988	17.08306901560465	0.0	0.0	0.0	74.22580087783788	61.41776768279228	0.0	48.79655929906351	66.58931631444976	8.026033382762005	0.0	13.167357889503668	65.19640733189958	64.58217303167487	65.62244774161186	67.87089996246138	0.0	0.0	0.0	0.0	17.7635882544201	0.0	0.0	0.0	0.0
60000	-2704.376386489694	-222.60036431237234	-2223.764528073346	-258.011494103976	0.9687226976811911	0.4324382066452737	0.4612755096452671	0.18254660831036007	0.17174303924955997	0.5777370553102218	0.8228559690551455	0.20783582911749243	0.844661796187589	128.10144409882682	0.0	10.31570338051261	16.554673466846676	0.052344847415228	0.5499096224319572	0.17299851010554612	0.41224840746476155	0.010025533910526841	0.12054900609341807	0.010150455567081485	0.10018006577977223	0.09892827081914622	0.0027717638334156885	0.021869682634542868	0.08922967297247278	0.0019090645899659268	0.0015114071858109894	0.03799197461930907	0.032745765108047345	0.026147021816034913	0.0008964010815940344	0.0008619531750415577	0.0012093840163751902	0.006800368753429012	0.009339519286603327	0.0036491668078963493	0.09237727337098388	0.03213294134821756	0.02444888430634523	0.024335026994084116	0.06585991888414212	0.01178996275371781	0.13163690493092373	0.0025649972907667963	0.004486501704512965	0.03852665347476976	0.095422797122665	0.004151899302484162	0.03189052496061926	0.016037184490443404	0.0033588000519799693	0.005232403690732649	0.030057502668571153	0.02004827902671528	0.0030134959201126525	1499.2354335096443	49.489127884318265	47.2861675314558	69.02426152362793	88.15265328173834	69.83275640342762	86.89329931048441	32.69105983044932	90.25690463723559	86.61965818750458	60.202874593543484	65.93409016344972	28.695789474155713	66.55376495038652	85.24027921894107	60.1077936949024	45.595288707581155	47.77638487264453	26.698298141980832	79.19013834037362	86.2785462734819	61.40193898990211	68.01332775181788	68.19272762697742	54.25480410488887	25.37678544711586	50.66681238534405	75.36726748699277	96.36677918388017	128.10144409882682	91.42238527608643	75.94709624997613	44.880304593899176	31.83964718510656	32.55797734646642	96.42619119402094	46.23714529901275	98.42922264560785	45.2911063934788	28.085344495411327	43.368632449228585	8.514131839215679	62.34742804065914	65.60813333056034	0.0	0.0	0.0	70.59487489721421	65.16139707194841	0.0	0.0	14.90742990363126	49.53259662862771	63.48912758563244	10.927467449090212	0.0	0.0	0.0	76.11734550638735	61.795100805421875	0.0	43.9333136827849	64.9297964245827	12.033125637650905	0.0	11.51402425281258	65.18816337374577	61.5465469214847	65.88492431896115	63.82637311793102	0.0	0.0	0.0	0.0	10.922078029279959	0.0	0.0	0.0	0.0
80000	-2703.599534250497	-222.41466636467075	-2216.118733267299	-265.0661346185275	0.4177693971389579	0.41424402332538673	0.6283121585954142	0.2771165294074192	0.19190632840173563	0.6051583308687042	0.9378072184479901	0.3287041133758347	1.1367612534110683	128.053401867062	0.0	15.643326425617268	5.884388205432841	0.07754897017483764	0.547841480661797	0.1518042138211375	0.3170087093554477	0.023610126983428632	0.03767464393589228	0.02318508116909176	0.07870049153179445	0.025410482472608967	0.04179582966336731	0.013699483888028193	0.16797245197606894	0.03823554665993413	0.009644675499611075	0.015363204745999528	0.010595565795645079	0.004334207458729186	0.00365174262927934	0.0005118524889284508	0.011696635176110772	0.017174723934614045	0.004479117675218038	0.11486960338262875	0.13713308237647703	0.02906423373774486	0.06287706176895189	0.01031504661218272	0.01294928563142245	0.011908559295152192	0.14004142017098492	0.0010314754800738039	0.004545911915059275	0.012683363386353348	0.00662651527153476	0.023113402936731905	0.01793203935079772	0.006462316192725125	0.014027191032047786	0.011088382730946202	0.09915987950214593	0.0006665153832203145	0.02030407540775877	1487.6340376133633	44.76597289499226	46.01621858238671	66.23467565146889	89.19962430856232	70.85734800728207	86.198213799687	30.140634432798098	85.5872894113666	85.89778822034823	60.151363751230384	67.94615877950152	29.696858402829108	73.48472082918798	88.54228055870944	60.89306912921381	45.91240858568801	45.52054662709613	25.2793876242601	76.45775574486467	87.05569775096234	59.216265272744096	67.83685088851757	67.84796065338362	56.086150595176974	31.36975099283534	48.54013405676458	76.24791367825034	96.85141121699074	128.053401867062	93.77935345858762	85.08908329258747	45.38625390775819	29.008339505539713	28.93291977673232	98.82150392757313	45.86495619545686	97.11130960868287	49.824971487940054	24.332185684116066	42.746860765809394	13.77493562421008	61.262178144207425	65.92031732553971	0.0	0.0	0.0	73.27097627688089	64.78447564345882	0.0	0.0	20.83463698335171	42.078512776073836	65.90787735042859	13.816924189975698	0.0	0.0	0.0	74.71829095253699	61.30485460684832	0.0	49.26888081790921	65.17858005929047	11.500514745324692	0.0	11.782688635473216	61.77607716964735	63.031370809888976	66.97093119252801	65.32955707105779	0.0	0.0	0.0	0.0	13.145250405330657	0.0	0.0	0.0	0.0
100000	-2691.801739820948	-224.05694190494407	-2199.2256648586203	-268.5191330573839	0.562075192369832	0.4537915222343624	0.4604356264808112	0.21117456475533694	0.17037954303976727	0.558858102201928	0.9705939451782026	0.3162270807723456	1.0810222583362945	129.96571849570302	0.0	8.6142089216995	18.757912831768863	0.06141280153547253	0.3840626116553211	0.34438890879652156	0.05868948864756347	0.07764877558119036	0.023367177815678535	0.01620606679518595	0.05575693993522731	0.044635146834534005	0.004451052615196603	0.07049250391418768	0.04387557669508924	0.02071144144226494	0.028737403692085668	0.02343647127912676	0.027544402791076616	0.0382170031676046	0.006414186740853079	0.027375395579446418	0.017796493022988222	0.0037650096486498215	0.03771620904698775	0.13227475920308754	0.10971295695865606	0.003715439605249902	0.005703086075693966	0.03600153642074384	0.016798156238896057	0.024904560728556704	0.07988044186303922	0.005510206313727684	0.011534515648747232	0.08183175177913467	0.01919666504806275	0.022646877533672262	0.024951887393640643	0.007776485274763018	0.011863115332919682	0.02920254672680916	0.06266304708051557	0.00597405046978934	0.005604239066408043	1426.4212478312802	43.72848184040097	46.53067430439675	65.51309402713541	85.76803603662614	69.62085022618287	82.2333017252506	27.3650933539709	89.51555991760966	87.31903553741796	60.06572850649758	68.00290046002978	32.007506827771294	64.13398310387504	83.88282661666832	48.853062186072535	46.20553442100127	46.63833795532084	22.01301887732321	81.1225480077233	90.57181608348468	62.77782905804134	68.64822127518573	68.01446535130434	54.38531007994542	33.18010258834129	48.1959056620781	75.11394697365137	94.45094938965762	129.96571849570302	91.60466886369225	82.1756107808049	45.40197517763928	28.285414413024817	29.075562046473827	94.84214598491414	44.591529640787584	97.47633137073858	47.66289852457025	21.367889781219446	43.273902371592825	13.285458814674461	62.3718645575082	65.70123389794819	0.0	0.0	0.0	75.31223081493842	65.69728360235922	0.0	0.0	17.523792500840923	42.38834427318197	63.01385187006391	16.898007398583065	0.0	0.0	0.0	75.634774969951	62.674435617025956	0.0	49.05150127753263	62.89857452446037	12.850024088511134	0.0	12.962836089331985	65.76783371491275	71.92467747208924	66.89649836374792	67.68728491831307	0.0	0.0	0.0	0.0	18.072206503685052	0.0	0.0	0.0	0.0
120000	-2694.4255921935883	-222.36036694764115	-2209.093895299962	-262.9713299459854	0.6440264961395804	0.34131392439709435	0.4110329897040115	0.1651291198877051	0.17695832661603048	0.42320689479289886	0.8114686619703919	0.2521787340508447	0.8400459274460541	129.26117861920622	0.0	12.792973245876277	10.862688749528239	0.1878570171860743	0.1184205399931088	0.2060827807582725	0.15822920050852862	0.03104882527872458	0.029848786145830558	0.0024752748602423166	0.07521316982133759	0.07646331499498214	0.06107908094395109	0.0020920358388360977	0.12547539027767718	0.002392940362044468	0.009981222991542704	0.026984539912626445	0.0183331790751748	0.022470702602081852	0.012156829921804438	0.011465833215448794	0.01688473938113589	0.009896850147299581	0.029722871610440106	0.2817836931257775	0.04951594425987541	0.006623108843265375	0.002529810287223895	0.006697029933706116	0.018842402221637435	0.13213093995265834	0.16225499352187492	0.045139263978564534	0.01699611614556725	0.011420523827766517	0.0004817519074341585	0.009381983403996508	0.060733701942076994	0.0036164868192904262	0.027480258179368933	0.04945799758673331	0.028449002144208733	0.014100933059409059	0.007353608209739221	1463.3810162911861	45.09751924316276	45.40597141677932	65.76750600208689	86.34272988419359	69.35553676323376	83.77313388954485	27.51561030415272	90.61057397415549	86.21750320833596	60.048592005014996	65.4515103665506	34.54663927799651	63.4040013433418	83.7735798971947	47.17124887586333	45.542823130899066	47.11368697484764	31.02632472202026	80.94429715698166	84.56057181240573	59.40327230888475	68.97204291900202	67.18955041091397	54.184351066497804	33.07041570019313	47.692308474846655	77.6770103742743	96.59044280326812	129.26117861920622	92.81453440889844	78.9417975823953	48.887577987161485	24.290355992247378	29.039845333783333	95.11822042787911	45.45698584223776	99.16279707045423	47.06287280142106	25.217228490518515	31.154710860538128	13.111261903684557	61.87808069596589	65.36506880929817	0.0	0.0	0.0	69.67038185072393	65.74017509532129	0.0	0.0	19.030009806539056	31.9690795724717	64.1721948560282	16.116303141511533	0.0	0.0	0.0	69.8528788955541	64.27866555944235	0.0	49.03867196570454	65.34199943358236	10.351455474278405	0.0	12.349426004959232	65.15333696711748	73.92644494585619	67.20251578583157	67.93932729077412	0.0	0.0	0.0	0.0	16.679143656476494	0.0	0.0	0.0	0.0
140000	-2722.6868720834204	-223.05188550253496	-2226.0294571283152	-273.6055294525704	0.6228014845139775	0.3751824630386637	0.6493073222896182	0.18610723620518482	0.2315932381773066	0.5589550967773477	0.908919088388974	0.26017297480514967	1.8115098299244956	128.9882256528662	0.0	7.998250038916787	12.532345442313447	0.05562377142657396	0.5040883801173652	0.1433027193269658	0.13743770932989294	0.029847143573396063	0.030750052571732987	0.029183401163276702	0.06583521441517441	0.11650976890931215	0.11405215629975479	0.01772477870407261	0.12197527369095239	0.01321712764709011	0.00010846154242018357	0.008009980795584412	0.0712755074842799	0.011335335243150833	0.027913573255612462	0.006999573636109403	0.03860035167194018	0.014398263458550631	0.0016163218775815359	0.07593671174552918	0.016442435103574165	0.03174128549850218	0.01664354613496168	0.0005157532169797795	0.04922039877780373	0.12967496587474503	0.1315664117501089	0.0022782848032776794	0.022387159296977106	0.002532094121419838	0.011261213644826793	0.049879538958067446	0.0011957078192592308	0.02758474363433678	0.0065665468359923694	0.02968492159749647	0.003065005725562474	0.00667239012702821	0.08254406057886386	1510.2434883947878	45.14912636157982	45.0867647144879	69.53047298283049	85.75387861977956	69.76154442880433	89.35755202942853	27.870077377138742	86.72799015426652	85.5241612925477	61.03751840529499	65.33494207231888	30.46789365102265	69.86596030039546	91.50982207934429	46.615346589765686	46.28032784710201	46.68366841942888	28.38797361348677	76.72386497154963	87.22113229858219	59.51473247786393	69.31099825154709	67.62489480739978	60.37073425332606	28.31438173247063	48.42970750427725	78.44912409893442	96.29573920669746	128.9882256528662	90.0661701679037	79.77828897937019	44.52000946441107	29.143951073359496	29.390977129380033	98.2006195115813	47.79396903617408	96.95664778653611	48.30162558162615	26.136919389366597	39.837288341631975	10.053956466120207	62.35933351970535	65.15982652324323	0.0	0.0	0.0	60.440087477985045	65.4497232710881	0.0	0.0	18.670302923031866	25.7357799936014	65.6292646101846	17.831315952651863	0.0	0.0	0.0	73.58490267765849	63.07469490206399	0.0	47.20128191851411	66.55288220511196	3.219582615224085	0.0	7.776492004031183	64.91947098729959	72.20363817235025	65.41539263287902	60.40970909699217	0.0	0.0	0.0	0.0	16.70931962808997	0.0	0.0	0.0	0.0
160000	-2695.510104895901	-222.5162365675992	-2210.2725759771524	-262.72129235114926	0.4925673862115572	0.365770014089782	0.6081487832481411	0.20208263664518092	0.15979407650286997	0.535690564806473	0.779414370521271	0.32856354142966193	1.0030013465791465	128.7199211801784	0.0	19.449476107614476	11.131090423808972	0.12884562663800234	0.27452186014251706	0.18675019522472616	0.08953987562276171	0.1051847857883546	0.05219415630793612	0.03524544549002115	0.03618903006732228	0.10007187484604196	0.004863528731848341	0.0032483954035198216	0.07622956410922911	0.013511238230154456	0.012709072585451092	0.06270413645767095	0.01121935593306021	0.012572619152457545	0.006385083746513345	0.0026406344691364057	0.0010728189958419984	0.017501149924940135	0.006264566647436591	0.01156007418360916	0.03454764151787448	0.0023155960100835833	0.01777991540395839	0.023916187675339682	0.08616265620197498	0.0756299123391885	0.09219217912487324	0.011705196276770176	0.03194865827944877	0.02696815192065736	0.03286187550192614	0.004364318774623551	0.05048449909511453	0.014619952976021705	0.0025022315460941314	0.0369172721591445	0.012430109697334218	0.1368114264599091	0.009366446362376529	1500.2714172359583	47.23924118649457	45.626852444763344	65.79569378218514	87.051678251766	69.79910677348475	94.34825685364378	35.57717398717879	92.96481164673467	85.71261224711645	60.43973542839146	65.73036715279443	30.796147704312908	65.18557979073627	83.1229076725793	48.69329322872519	45.40566730822387	45.407126545983324	31.18087421034969	76.30978243402517	83.31223707078398	60.15324403990154	69.05019258902105	71.03658043028753	60.1134411851436	30.27136350813945	49.04890927131448	74.9749384590837	99.85026293114869	128.7199211801784	91.47968125561009	79.01496906423435	45.666618964795	25.339712943507784	33.12358715710521	94.73089269584808	47.39605599816281	97.00615466995588	46.21550255321039	33.371858260145565	43.488657775818425	8.158984687240956	61.19333463538649	65.18073952063573	0.0	0.0	0.0	67.32651134886699	66.79693748090416	0.0	0.0	19.93921147809581	25.528784359239108	65.36209334809277	18.435806044760582	0.0	0.0	0.0	75.43590937160184	63.84943736986374	0.0	49.3594459022234	64.33896889535376	7.541535049768603	0.0	8.944153909173085	65.83698025980658	71.42874764307311	65.2832482578373	66.88480319961151	0.0	0.0	0.0	0.0	15.677325103754344	0.0	0.0	0.0	0.0
180000	-2694.277679842607	-222.73024823932013	-2215.6406257542826	-255.9068058490043	0.5347532764129376	0.3763515322010878	0.40269694103184656	0.19165827053647994	0.14384048062018973	0.5605608028230219	0.9024759968796938	0.4183904711799039	1.2282089642874277	128.18182728533375	0.0	7.867398302013736	1.9868919980525965	0.022722901012572135	0.5141189606270701	0.12934675293940512	0.1046435025858447	0.044890075147162034	0.006558690984757843	0.04171151305878445	0.06522820834825195	0.10376979638308573	0.0021213000287920647	0.0029401211645560346	0.10554131828439532	0.013532642399808049	0.008667571905879214	0.007178917889050259	0.02836724278796737	0.009602446405132189	0.007451328254820002	0.0007479241138734758	0.009045379104096384	0.00857158296541633	0.0006510814720565372	0.06346345384784192	0.06881128688479304	0.02750199383913197	0.003238195444259869	0.014049518805219386	0.027603538897293764	0.1589401202614769	0.06001365909698406	0.0075879488467663885	0.03956335478290975	0.003646128303554061	0.0034805345279426596	0.0006992579220771464	0.0045885594501951215	0.012453360799278368	0.038770110505175336	0.0249938768081217	0.033694179864602755	0.019535939568125663	0.0015646657975564786	1521.7025405013633	46.02019657711538	46.65105952160713	68.04807914995297	87.01620535654752	69.95062121616239	86.28042103711701	26.893472714441057	95.71394674016605	86.892882297236	60.51989137427975	68.33567276478003	29.484500505393218	63.001277789883204	88.28298452217273	46.757080719884634	47.53537462465707	45.93423860009041	21.17442284949987	83.92909627744217	87.09085341489714	60.26252502323259	68.200075016092	67.00219277083816	60.448017177149424	29.494381044811536	49.02294120572357	76.45520971593696	95.69523120385328	128.18182728533375	94.80703336782648	90.43248561709018	47.559823918152716	25.426003343122225	32.99149040823851	95.16624844707368	44.8585793670599	99.40018865470726	48.339217426910814	45.45456126268342	43.21197570559915	15.164336453846028	61.401632305989295	62.788228554136275	0.0	0.0	0.0	60.202832419823686	66.51998983237505	0.0	0.0	19.319068944744714	21.443962813371968	63.78523621573139	16.232139573485018	0.0	0.0	0.0	75.89781844544888	64.45748078925672	0.0	46.32305339943076	66.62483692751718	10.322498049692575	0.0	12.738325085548045	65.86706788497295	70.436888922607	66.45561892939737	66.20860777260773	0.0	0.0	0.0	0.0	17.606170782217106	0.0	0.0	0.0	0.0
