it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Angoumeius_TS	Centrodeania_TS	Centrophoroides_TS	Centrophorus_TS	Centroscymnus_TS	Centroselachus_TS	Centrosqualus_TS	Cretascymnus_TS	Dalatias_TS	Deania_TS	Dracipinna_TS	Eodalatias_TS	Eoetmopterus_TS	Eosqualiolus_TS	Etmopterus_TS	Incognitorapax_TS	Isistius_TS	Megasqualus_TS	Oligodalatias_TS	Oxynotus_TS	Paraetmopterus_TS	Proetmopterus_TS	Protocentrophorus_TS	Protosqualus_TS	Protoxynotus_TS	Rhinoscymnus_TS	Scymnodalatias_TS	Scymnodon_TS	Somniosus_TS	Squaliodalatias_TS	Squaliolus_TS	Squalus_TS	Trigonognathus_TS	Zameus_TS	Angoumeius_TE	Centrodeania_TE	Centrophoroides_TE	Centrophorus_TE	Centroscymnus_TE	Centroselachus_TE	Centrosqualus_TE	Cretascymnus_TE	Dalatias_TE	Deania_TE	Dracipinna_TE	Eodalatias_TE	Eoetmopterus_TE	Eosqualiolus_TE	Etmopterus_TE	Incognitorapax_TE	Isistius_TE	Megasqualus_TE	Oligodalatias_TE	Oxynotus_TE	Paraetmopterus_TE	Proetmopterus_TE	Protocentrophorus_TE	Protosqualus_TE	Protoxynotus_TE	Rhinoscymnus_TE	Scymnodalatias_TE	Scymnodon_TE	Somniosus_TE	Squaliodalatias_TE	Squaliolus_TE	Squalus_TE	Trigonognathus_TE	Zameus_TE
0	-3504.0455525041125	-226.5056025211171	-2233.322664194323	-1044.2172857886726	0.6966966408973179	0.6966966408973179	0.6966966408973179	0.6966966408973179	0.6966966408973179	0.6966966408973179	0.6966966408973179	0.6966966408973179	1.0	132.48321729213498	0.0	1.1	1.1	0.2471471497122433	0.11115520888758376	0.22736824217077178	0.29297108704014463	0.2437147657203853	0.3656675759558753	0.8683045420084942	0.7085681553450859	0.3349952790564381	0.10809351978524344	0.12669491364858107	0.7276611973020991	0.14528581097738652	0.12491967350547092	0.3320549674012226	0.10863029525583326	0.39106605066597333	1.1315766704322567	0.2461924502527944	0.4550714481541205	0.20940488530665782	0.3254039729976276	0.5376074088739872	0.1102205874046503	0.28909729295149	0.37421377858513327	0.6716579814039239	0.29121356196713555	0.3418521271732371	0.2693796352797398	0.46939906371133555	0.5720891177510364	0.101308657947366	0.14336984806053082	0.18905582147903446	0.4531238162750061	0.28697430603276897	0.14229496176496467	0.13453717279461314	0.12868291266042953	0.39939449642069	0.31770729594860525	1435.602015421235	46.16991954227693	63.49872099696189	87.6368551733305	68.53998031527411	90.12754593589823	29.689380316734933	87.38992124456988	85.12985282809353	58.66946947119584	70.66640655052751	24.47275704230516	64.4927167395695	84.16560221734524	61.718183489172915	44.350415959276376	88.21374004575752	57.28724327053047	69.81794675704853	58.89334939454496	29.260203560546152	52.99363734659526	78.92068626202352	95.63628666421478	132.48321729213498	91.58301987865231	110.24559574217666	46.366942095401875	27.37472124489003	32.218809379812704	101.09589158071672	44.926443230400004	98.86016647105166	58.229715882479866	16.579872942638037	11.763836112148601	61.696883695936144	65.54529540372789	0.0	0.0	0.0	70.58384587397374	67.2204406702869	0.0	0.0	22.293688596125424	44.7358691299538	65.67060769754468	4.946644910245761	0.0	60.20339329802077	0.0	50.98212043814675	10.131691249317416	0.0	11.610544647882556	65.27078614295796	62.55737055987937	62.101616814347125	68.85270677759297	0.0	0.0	0.0	0.0	15.935859424825967	0.0	0.0	0.0	0.0
20000	-2641.157186804461	-224.19249495117768	-2169.8356837454417	-247.12900810784186	0.7645061593449098	0.4296046498692938	0.9381698639753896	0.2953662976300836	0.29485961677957023	0.9507078954762553	1.7097658107413634	0.3358323150016338	1.0125760665999755	130.5166043292556	0.0	7.11076174604811	2.122809611718272	0.12020293196460374	0.0721884493320427	0.13008285584363274	0.1423499684686114	0.0004946795446561838	0.019494092934727734	0.04940104913636154	0.08174196550235195	0.06733778705781587	0.10405455703376713	0.11178887769663615	0.060741636556293666	0.017987699534582048	0.027665908921554266	0.01590647313245953	0.037717076914140044	0.002430419039825918	0.004955971340902503	0.028839716035070292	0.01720755430442392	0.031780851676584516	0.006110046090424997	0.07914240690205551	0.05299580275726808	0.00262437056119547	0.015633101839788787	0.08286793179709014	0.01194465214306602	0.04814570944697057	0.12110027656903356	0.0013894237008620575	0.0014112629938148847	0.01891537081809688	0.0328559822748265	0.04483915383320232	0.002273483110902837	0.011801981536863522	0.004590928472114853	0.0008971098020523403	0.07075525912380105	0.022338233908407182	0.007035426041895036	1454.0813480217255	53.145642005255404	64.04477264607064	87.023792208786	69.52255119231909	87.26505557579914	29.724730731723326	85.12484224848492	86.90113824555463	59.41835772222276	63.74703155651445	26.122340605371818	64.10729325883821	85.70691382547818	65.77225842470568	50.48064233821132	85.74086347565162	57.396708258430856	71.55163218961266	55.063462361494736	32.68504354893439	48.77675542227485	77.86514722547483	101.11558643730162	130.5166043292556	91.3663274216592	111.19441851727407	48.002798572328956	34.92041217492492	30.315083291566566	96.44075272649243	49.726956898845664	98.74546004830785	55.62846380617406	26.764116695324955	9.39966130108951	61.135764173981116	66.11573001830115	0.0	0.0	0.0	70.5417764514455	66.58928729976763	0.0	0.0	22.69350902726052	40.026607256022565	66.80949315284448	12.689786666920082	0.0	60.508505199644326	0.0	49.60136931070326	11.146712353027919	0.0	11.477612665073226	65.25162011522345	65.79278757917487	63.37417223048855	69.69659323311988	0.0	0.0	0.0	0.0	14.991619930851888	0.0	0.0	0.0	0.0
40000	-2627.89659890603	-224.26854561515097	-2173.685670445457	-229.94238284542143	0.5447073744089312	0.37145286978960707	0.7822616968560802	0.30175197937863696	0.26431951602162396	0.7774321262685734	1.8527184857351178	0.5994092982276049	1.1749318096181551	130.6234377506099	0.0	15.393585583371806	6.345211787657958	0.1183273572441322	0.4152161918326053	0.0235848255893739	0.20223305576614697	0.013927613951204218	0.00573961728755774	0.08851315873036389	0.00894499137572258	0.0800509992092279	0.004701683858967751	0.03249717200175454	0.03688649621288215	0.014347878664944509	0.0027652123744189277	0.05145952776301474	0.009545763920974214	0.018361327567447443	0.009739032768455752	0.006766462185896456	0.003940744475500281	0.0004020497226907355	0.022120614519917134	0.03486553397271998	0.025405467157427274	0.007766404391095141	0.008431350905981483	0.0012215743472794975	0.0008765472756575136	0.09517452730119119	0.09200580567384072	0.0018760840385361238	0.02288305059906892	0.009504678983329401	0.002631148193169951	0.01216602221226091	0.01230814379976982	0.008786209632933698	0.010955642202920458	0.009895851560108483	0.0819298076926	0.030688158536964726	0.02259728406251558	1447.361085831101	49.30000168685227	63.50547370952404	87.63504156452463	70.87232062541253	87.60440113104694	27.906739798291895	86.50962444769041	87.21517803723636	60.554036522499224	63.49016792092163	24.942582176372994	62.42044088843532	84.29904478891474	62.044839005398586	47.43889131782384	87.5056467087786	57.97564491058454	70.16493468351558	54.36621588196202	30.26981736962177	47.94683432342883	79.85396149162204	97.03617972222517	130.6234377506099	96.55389213047995	107.18893384913233	50.6977235137213	29.120555679654437	32.261515775445325	95.3164279422451	45.50266380555223	100.3105825314828	54.050819197798305	27.514921020061898	7.209626161109849	61.64399647288773	65.99687355666661	0.0	0.0	0.0	69.77655145924768	66.4860436861753	0.0	0.0	22.37163984687495	38.12125562311494	65.46755407183572	13.505325470123097	0.0	62.19373538943214	0.0	50.24012619856667	4.709313867260198	0.0	13.067822743915027	66.01764357946674	66.29806065337623	61.503114818965415	67.11812421283126	0.0	0.0	0.0	0.0	10.91159826591682	0.0	0.0	0.0	0.0
60000	-2647.596913684046	-223.94219270659866	-2191.2392823114883	-232.41543866595885	0.7666538851180942	0.4696293013842764	0.7526741329192018	0.3206229694507193	0.332568520031191	1.1957998677009332	1.5621571075377805	0.6319661087666537	1.1496704609610953	132.06944707781182	0.0	1.6308083509453883	19.918475841740232	0.16054804015585955	0.0944294205538076	0.009704745223501308	0.15578003131663712	0.023368868237859976	0.025439115549271283	0.03825755772583645	0.0326021038970524	0.09101570940148637	0.06748659067354532	0.009223892638136326	0.1400559754779698	0.014399459079079255	0.026306533780320326	0.08415842094953482	0.01970449293617683	0.008780494529819187	0.008828222383491789	0.01251887688622777	0.010771202672707664	0.0057051900079339544	0.026721155313542706	0.007186463115255763	0.01782921597363821	0.010273899648870308	0.005169067682003195	0.013882918674560063	0.0027455551216534527	0.09138560194823538	0.15797329269683852	0.024975831501427084	0.006917009087338244	0.020681336771222966	0.00059720873871623	0.03892493422181606	0.004310672921723429	0.0032336112243131344	0.046747479995733116	0.009453517189038946	0.06695340854058664	0.010237179930607833	0.0019225122783713005	1472.6543776041538	46.36977375725785	67.11095515405806	88.16018269125324	69.55821028452779	85.92318294432764	30.33634415067279	86.10568080645436	85.9362934282505	60.10154054913042	64.24289986037576	28.49055960827793	63.359562523573466	86.06239143856959	49.979263648772	47.775985586495246	87.89887132974393	57.41723006421433	71.29930156133621	60.37947613788647	30.278076098760227	48.01428190109096	80.1449424910727	99.70647607485824	132.06944707781182	100.32482830832407	115.16724270163107	48.878293779934616	32.7851176497494	30.48617479330728	97.75957983900307	46.47708388243327	99.14399080056921	51.20848958808558	27.455035056142236	8.389776006138318	61.1365517850529	64.07438415892044	0.0	0.0	0.0	68.5639463669052	66.02992675226295	0.0	0.0	21.612776124454292	32.74076985382783	65.24724250800406	13.550576430996406	0.0	60.808214268308774	0.0	48.52797007226056	10.858772827274816	0.0	12.738390674829397	64.08417955928688	65.20295846319378	63.60560478529208	63.848862903885234	0.0	0.0	0.0	0.0	12.731484422903419	0.0	0.0	0.0	0.0
80000	-2630.8726800476134	-226.46011395664186	-2170.4978711029908	-233.9146949879805	0.30927208291255104	0.34600282224533285	0.577754119039797	0.209093439951669	0.23221491258571653	0.6417736983663793	1.259103871777433	0.33755262597961344	1.2372857581728343	131.52031376635463	0.0	8.801791096676219	4.586979183229232	0.08615990214883894	0.10458412660938503	0.018120995583273302	0.20092728468412113	0.06426273289226228	0.07722566424009215	0.02599153224278827	0.06770654526060005	0.06555464919438823	0.06762425601564478	0.03607909499735676	0.07399952542351963	0.012441128214036616	0.023810400760718744	0.028816942193175096	0.009436492436687564	0.00018565546400291949	0.0036635905506104943	0.005474038000045575	0.011591466472297965	0.016275721576845523	0.0017792871707694034	0.025436775531467913	0.04591279765210073	0.004942400028768793	0.0010604440481697972	0.0022565999636878636	0.003861732300573646	0.12050368638544076	0.0367876553256178	0.006479849586340709	0.0024310481451873794	0.039775003245974994	0.0030700159283968786	0.011359797454339711	0.002215342876093705	0.04878013067650378	0.018653679780279257	0.04036210706655082	0.03424757749595999	0.03278726055725396	0.0003949513360202051	1468.1149513267042	54.20467190367963	63.937753064255624	87.8153928181567	69.00801661716753	84.48542861468756	31.374716142478615	86.1649678941766	86.66810634050975	58.67956749796282	64.91840125544611	30.778500341663808	62.04711978704391	85.33216525526683	55.91621792975512	44.2031173637831	82.80450644261688	57.472000328372616	69.83402822153467	58.93019593550671	32.9770481674823	49.495612503681215	77.49014322635607	105.93803237219943	131.52031376635463	95.1755770927743	110.8006996556831	46.12378963341629	30.05136364513811	44.78710191563474	96.72332851239857	47.00980378113442	99.77774668796624	59.782490082272744	25.59559776363418	5.06529114995236	60.467108080038955	63.58580952371364	0.0	0.0	0.0	69.43858366052442	66.9526278737912	0.0	0.0	22.775545847296254	45.19986576575762	66.48765008957078	10.39870213613845	0.0	62.366143138590786	0.0	45.316571460425045	13.467986079822381	0.0	12.680268726953178	65.93280261818633	65.89543147909428	66.22798502161422	67.26347435335632	0.0	0.0	0.0	0.0	10.186724228660639	0.0	0.0	0.0	0.0
100000	-2633.2553716101283	-223.70622714472506	-2165.140009868363	-244.40913459704007	0.513550784926159	0.4332533912756219	0.9268693061461121	0.29723109524195085	0.3307695767284083	1.0060027059055863	1.8343117811608158	0.4098305682116176	0.9766949738449887	130.9507093456341	0.0	16.18300821891865	7.739055214738153	0.143231422532203	0.6397973804997481	0.039877893034029305	0.09533888838229977	0.046045367857926976	0.004614501219102305	0.013996062297482622	0.028751543127736617	0.10015046286310339	0.18494947063263986	0.026576436862533467	0.02915758863058293	0.020173533434159344	0.0007956511798590183	0.005020903004218758	0.03221060986070443	0.002862312060603357	0.021202559285364773	0.003288758229601016	0.0017596167245719652	0.019977867623110133	0.012850478940507433	0.2798334110791295	0.003678742652309961	0.021482903988435095	0.0001186686546905097	0.011752439256646674	0.007931285198018067	0.1536703736081385	0.06335213137528681	0.038802970627066544	0.009372021459569077	0.03258708934193236	0.008060842303552708	0.016344168087137158	0.00205278661774983	0.03911710476606403	0.0392139202807253	0.005042788488346561	0.012603089279782853	0.05476109529288099	0.0033102055288810103	1433.7219427767661	55.1104689286092	64.29298015884632	87.52120292777886	73.27706230155795	87.33265906411813	28.819485683194216	87.56873223391953	83.91069178807457	59.67834233699289	64.11721918159358	25.680421357463448	62.25354944299635	84.74090739857311	44.70923947922615	50.96093405106996	85.66352499315046	58.104828401723104	69.78205659738482	54.73887870093297	27.40726961984172	47.06375671630048	76.2717281403986	95.44176642344283	130.9507093456341	92.93394812985998	106.66498971865106	62.10720720543412	29.34680896790496	43.341674662312855	96.31626299430815	47.23803794406538	98.61489583505724	51.063472268984135	25.09005941657378	8.995722605157269	60.319583337489064	66.10619063410245	0.0	0.0	0.0	72.05279855006759	65.64906497343183	0.0	0.0	22.573981308360832	44.21719118290071	66.10170412415478	11.326084434475048	0.0	61.172769876924356	0.0	50.27802647503072	13.674749202691716	0.0	9.230384836276372	66.3083105203153	63.89067204315187	65.76562458120955	67.5317688234609	0.0	0.0	0.0	0.0	9.199202130008674	0.0	0.0	0.0	0.0
120000	-2620.7487548049926	-224.14274877010953	-2166.0556437541436	-230.5503622807396	0.4827800606713548	0.4231809360842689	0.6247157305724192	0.31215304660036786	0.2796872296987991	0.8019545262157683	1.826386035697395	0.5952201961378341	1.137337725431229	131.16468275885418	0.0	9.122793598994425	11.244854137076883	0.07623077221842908	0.5253794792457247	0.045708964988473176	0.2733684237009261	0.000866022159051821	0.05489475622807515	0.02945903186385431	0.035527797162262835	0.08234122007852832	0.10727790058030519	0.060631477125582624	0.013563333156341267	0.027123914989042503	0.010402808278403203	0.02491722886404196	0.04211327731111306	0.05387583361232274	0.009983346413631206	0.017158455351328757	0.052560973802085395	0.015440014045977016	0.010955179212743095	0.031000403247015987	0.0025054790535454694	0.003456135617822457	0.016919914934879824	0.018050232016502486	0.0020955006513075003	0.036864726114489925	0.173412170932173	0.005575186541837778	0.07640234634582922	0.02711188143227934	0.0280539488409139	0.0016612359998175372	0.0120990828892289	0.003082485840130599	0.016178609044860848	0.006782041092940238	0.05158228399428048	0.005434920489399701	0.005137481129685802	1418.8514019531099	52.79155473875719	63.619544488428524	88.30417172926255	69.64674547906738	86.04979967050934	24.820398337296485	85.26270213691839	86.24445605932122	58.74765174968089	63.53307576972652	24.825818907834936	63.69505525612258	85.28526519223101	55.72461794882031	52.429047021593426	88.30043311227199	57.30907983707389	69.91498545857478	53.85299245583399	36.423032721483516	51.30235279773457	77.63001042072158	95.40308482984956	131.16468275885418	95.86896189707272	108.0201931331987	56.88139991739028	25.8446854009817	34.11698707826874	95.00872795360593	44.06428014105424	98.7108267041481	44.42986846893023	17.546330816160932	10.984151559402502	61.312016277519206	64.7569035150349	0.0	0.0	0.0	64.77936749714033	66.60180429915702	0.0	0.0	22.79683175132158	48.021749741043045	66.33870260387698	14.636751469764835	0.0	62.090644751765126	0.0	50.86164681410719	13.028445176101487	0.0	11.283974796748469	64.45992251343557	63.86392258405815	65.85816143945387	61.83300538582748	0.0	0.0	0.0	0.0	10.413416259912653	0.0	0.0	0.0	0.0
140000	-2636.111686332639	-224.00487318864492	-2175.383376241169	-236.7234369028247	0.47406323901093905	0.4515486917139431	0.6793377991584183	0.28324594245306906	0.32652715499858637	1.0254169367365567	1.7701737579921644	0.30028320718580137	0.9598635907657996	130.43750920785934	0.0	16.22127936774192	13.212951399457308	0.11204200119700543	0.27489403770787285	0.05722629010134569	0.19131874886482736	0.013276503903687377	0.04683299561955972	0.0025658407765227907	0.004743043971343717	0.09030351477670215	0.26372497762610225	0.10848413501870509	0.04269498749609691	0.049626600738734476	0.008526763794455024	0.0583947788018912	0.0478023479364764	0.0011645671369088062	0.0022524026687193066	0.017951299052597968	0.03019524977945427	0.0014608117999213785	0.002218079978540071	0.008718422258128532	0.04406966376639164	0.013272581562993336	2.3129587872664306e-06	0.005604326060676339	0.03434367547507461	0.05913742744412586	0.1192860683400359	0.05596379099473393	0.030646055670961996	0.033209081707590106	0.0028426935151812317	0.008164616008310806	0.0004785378413376286	0.00497024910777912	0.003935109904385057	0.008750702099750485	0.03308027583440643	0.0017201122597484586	0.01035685312572736	1451.6918516501637	47.17663107691896	63.56206987972828	87.26455767445803	68.59269783884328	85.20490911076064	25.650873073576726	93.73592102373449	87.71369802155215	59.993916943332856	63.23997006573417	27.326712100232335	64.43703243171626	86.84916532860925	53.58706230088063	55.13122844538465	86.08106280356245	57.410795722287965	75.0606419200034	58.37926367899572	40.51206056278275	51.234095656265545	79.31813828676607	95.58206736712816	130.43750920785934	100.01152559516463	102.15672285299064	55.60075914446365	29.092266467577396	31.258190411902586	95.79129732798081	48.3498762379309	99.55178521694302	47.97420520017286	28.59694893018702	10.647888163827899	60.39646780142249	65.31409525604207	0.0	0.0	0.0	69.00292967040961	67.10626099556248	0.0	0.0	22.792707968247605	45.22545208394095	66.143599384515	10.79362085197511	0.0	58.450528085557906	0.0	50.5000178195746	12.853004792321201	0.0	13.23897682987186	65.44969709915286	65.3809131243688	65.49196011191684	68.24571478562989	0.0	0.0	0.0	0.0	13.13997143192679	0.0	0.0	0.0	0.0
160000	-2626.3004047211457	-224.62920934890158	-2177.144152440165	-224.52704293207944	0.626930790643106	0.38950993584920673	0.553533288346858	0.26657415117409894	0.29776113074185995	1.0887081210851075	2.090101854384382	0.6519104819672333	0.9679628632781664	131.12932292546532	0.0	19.583650811149827	12.432023951215792	0.05571159370599361	0.5522386293930384	0.003269760351281079	0.15703168385590527	0.019122994765837703	0.014945969335525342	0.06248148009495408	0.03668145674324432	0.009579171100714714	0.10519342978726863	0.04717851967023081	0.01438052688174157	0.009117106551671757	0.018671171924721095	0.014122698648097481	0.058566235946472894	0.02929062229102569	0.0005227955055041272	0.007234800310489065	0.008680101835408276	0.015345047025638088	0.007896512618989038	0.04408705055997603	0.023005141234509772	0.03894104389736227	1.3867039356970268e-05	0.0039423111288088815	0.011770818473693044	0.05665566484482408	0.07985763341475004	0.04674049827898045	0.02402180791475244	0.06941960059102548	0.008699938447293496	0.0009869524942839097	0.009428029740650894	0.020123066955869774	0.008223947737257441	0.0020997192418436054	0.045984881091771866	0.0014190639883677966	0.006683738605430221	1458.452924213203	57.43801705950388	63.48464841983544	88.01311612874264	73.70847789872956	86.57481795187165	27.041476925566883	88.91726009883298	86.16530872186391	59.26025832955553	64.36759153601002	25.25046395722304	66.23556618347365	87.16231255856007	56.294637290256794	53.196599934281195	87.03675168466539	57.329436461197545	71.02066074950584	57.03537359804807	54.5246895048725	54.69284563856012	77.49671287339113	95.74867586541644	131.12932292546532	96.24589212289064	89.38554129377232	58.46436852211155	25.80315373759805	33.633338393310396	95.7747994706718	48.27476202139398	98.8756491397954	44.13721138726199	24.060544895715772	11.58725245462592	60.86194224341539	64.84033854353417	0.0	0.0	0.0	64.85931697672751	67.11641866357515	0.0	0.0	22.043760258689662	47.43058407410208	66.06408207362381	12.557705466949585	0.0	57.49884200123426	0.0	50.112906019756394	11.726899732892306	0.0	12.69811053788943	64.57072659298927	65.82537897872324	63.79924427594652	68.33122882771647	0.0	0.0	0.0	0.0	13.402621344357316	0.0	0.0	0.0	0.0
180000	-2625.264095123689	-224.95778493724757	-2170.094312648493	-230.21199753794826	0.840800326429785	0.4237007985328272	0.90796269056061	0.32881435923842933	0.25932194968543243	0.9308795316464805	2.1479298830109834	0.5438200159972315	1.0055546737968002	130.81576343645574	0.0	4.95013933308425	15.760055418267603	0.0915650515260878	0.42333187416731627	0.05484102335253209	0.06449383938476515	0.05003812208476531	0.17720534837925916	0.013969789815788274	0.0292081665534031	0.0494678692037298	0.08030682633546377	0.01903392327449583	0.08344154161359936	0.00872322321834747	0.0034261897804728656	0.042609440701289816	0.014164294000036498	0.005057488520443954	0.0028381508426630043	0.005191448362043877	0.003631099949210382	0.011342384998852026	0.01460668791172509	0.0041093209265570824	0.11017685043254967	0.009737092042761316	0.0179568585066912	0.00022336224411451618	0.0051603575213339924	0.04920252942193273	0.0929365254401956	0.011371085457816886	0.049805578733950515	0.012435278379496114	0.019372940323580234	0.004325789015839105	0.006187659887634287	0.002964010672762186	0.018065966138921637	0.025553627575119864	0.034405896005090184	0.026222934978099296	0.038781451546145214	1427.2867859530782	48.06485001806814	64.42956285116814	87.825804935998	68.33591292290002	87.65667083538372	33.610413010205754	85.49287516721876	84.53081494171578	60.373333884161	63.72402691754215	25.664469202798344	76.60706988988457	88.17915915686498	57.23662997027217	56.49940686680901	85.73225334667109	57.66606816978351	69.79594359390985	52.83045187292079	48.554819843118956	47.583320042096226	76.14502942331747	94.76762013789886	130.81576343645574	92.04798145656828	77.21127157730568	58.15629731230791	27.04406264350026	30.606389123028507	95.57009587348647	47.172294602224554	99.34343515594794	45.35704052457145	33.30222074730473	9.76014956924218	61.71449266630184	64.19459205954138	0.0	0.0	0.0	68.4222819144316	67.04714741321395	0.0	0.0	22.374956136892404	50.15373142439858	64.9463224268556	10.779321242133918	0.0	60.386396884338325	0.0	51.31850062952369	7.1932918774008945	0.0	10.9984556462929	65.69743593280658	66.08953787247448	66.21593960623113	69.46954181699958	0.0	0.0	0.0	0.0	13.884478381251643	0.0	0.0	0.0	0.0
