clade	species	ts	te
0.0	1.0	49.80589368796988	12.328430331998653
0.0	2.0	66.8221067372791	60.73299479684821
0.0	3.0	88.7419002131373	67.56264218999107
0.0	4.0	67.50093447281664	0.0
0.0	5.0	86.09839784381442	0.0
0.0	6.0	39.44183800478957	0.0
0.0	7.0	88.3997609769213	68.97101054691994
0.0	8.0	85.57404246914305	65.26685024419095
0.0	9.0	60.59140381129931	0.0
0.0	10.0	63.60991737943748	0.0
0.0	11.0	32.579244092761506	17.08861765033378
0.0	12.0	64.65367540875873	44.91140410369633
0.0	13.0	85.76040359323348	65.93091683482005
0.0	14.0	49.38932341545788	15.494640263380335
0.0	15.0	47.2433162470086	0.0
0.0	16.0	87.9334779854861	61.76964399166119
0.0	17.0	58.717348469262106	0.0
0.0	18.0	70.9477399443944	46.91999274877282
0.0	19.0	56.353534552345145	12.85637487529582
0.0	20.0	34.838956296984065	0.0
0.0	21.0	49.24475691785413	11.776378246117417
0.0	22.0	74.42528331732012	65.51687469578695
0.0	23.0	96.78331224650663	69.31875263296695
0.0	24.0	129.37476463708282	68.6880049534168
0.0	25.0	94.3182307279687	67.37556351678222
0.0	26.0	84.7874113150904	0.0
0.0	27.0	49.933190558956234	0.0
0.0	28.0	36.02151935266737	0.0
0.0	29.0	43.649256451273246	0.0
0.0	30.0	96.92494948108299	13.609927867633491
0.0	31.0	47.75365476395587	0.0
0.0	32.0	96.89646613310624	0.0
0.0	33.0	49.58687976270145	0.0
0.0	34.0	34.32252876385207	0.0
