"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-52.4006406947486	106.841281389497	23.9237891522539	4.45661617914067e-06	1
"trait_1_ard"	-41.3290106017013	86.7792333246148	3.86174108737158	0.101256664627384	2
"trait_2_eq"	-38.5349998046032	85.482370743227	2.56487850598371	0.193657244975887	4
"trait_2_ard"	-35.0166408554637	82.9174922372432	0	0.698216391355936	6
"trait_3_eq"	-38.3703332275119	96.6971881941543	13.779695956911	0.000710832182363884	9
"trait_3_ard"	-32.4372972634671	92.3802125044622	9.46272026721896	0.00615441024224989	12
