"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-53.287155814905	108.61431162981	28.950747866919	4.69280360851823e-07	1
"trait_1_ard"	-40.9961219726315	86.113456066475	6.44989230358402	0.0360936733991714	2
"trait_2_eq"	-38.4700302778778	85.3524316897762	5.68886792688519	0.0528062622146294	4
"trait_2_ard"	-33.3896766182876	79.663563762891	0	0.907836003743778	6
"trait_3_eq"	-38.1949253023989	96.3463723439282	16.6828085810372	0.000216461940630706	9
"trait_3_ard"	-31.7758366682175	91.0572913139632	11.3937275510721	0.00304712942142945	12
