"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-51.2971065068595	104.63502934025	30.9394934793795	1.7138882757637e-07	1
"trait_1_ard"	-38.5160487243506	81.1558087889073	7.46027292803721	0.0214996044741005	2
"trait_2_eq"	-35.0598580277641	78.5407686871071	4.84523282623707	0.0794839082570318	4
"trait_2_ard"	-30.3961550272092	73.6955358608701	0	0.89620663197399	6
"trait_3_eq"	-34.6402651826892	89.2805303653784	15.5849945045083	0.000369972629714513	9
"trait_3_ard"	-28.9609557816556	85.508118459863	11.8125825989929	0.00243971127633584	12
