"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-50.2879426309475	102.616701588426	28.8705793264618	4.50398801994698e-07	1
"trait_1_ard"	-37.6209175248308	79.3655463898677	5.61942412790393	0.05041054897658	2
"trait_2_eq"	-34.6974021727265	77.815856977032	4.06973471506819	0.109403749716104	4
"trait_2_ard"	-30.4214482277561	73.7461222619638	0	0.837074037371851	6
"trait_3_eq"	-34.495759450149	88.9915189002979	15.2453966383341	0.000409513341211701	9
"trait_3_ard"	-28.8159889280745	85.2181847527008	11.4720624907369	0.00270170019545204	12
