"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-49.9160805725995	101.87297747173	25.2951691198801	1.40784847104413e-06	1
"trait_1_ard"	-36.4535528584735	77.0308170571532	0.453008705303716	0.349110175066594	2
"trait_2_eq"	-34.8114191119339	78.0438908554467	1.46608250359721	0.21036637661006	4
"trait_2_ard"	-31.837291272699	76.5778083518495	0	0.437856798522154	6
"trait_3_eq"	-34.3682658134829	88.7365316269658	12.1587232751163	0.0010025334791954	9
"trait_3_ard"	-30.0692447572582	87.7246964110682	11.1468880592187	0.00166270847352606	12
