"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.3448021454413	28.7304206174132	0	0.586354965307359	1
"trait_1_ard"	-12.7879379063738	29.6995871529538	0.969166535540602	0.361167587265633	2
"trait_2_eq"	-12.7694122371448	33.9598771058685	5.22945648845531	0.0429139567334253	4
"trait_2_ard"	-12.0520961873628	37.0074181811773	8.27699756376408	0.00935046960480464	6
"trait_3_eq"	-12.3292219183283	44.6584438366565	15.9280232192433	0.000203908021749819	9
"trait_3_ard"	-11.6440781676843	50.8743632319204	22.1439426145071	9.11306702862857e-06	12
