"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.1741203160606	28.3894777455233	0	0.590970673454765	1
"trait_1_ard"	-12.6303932486026	29.3857864972053	0.996308751682029	0.359103992207952	2
"trait_2_eq"	-12.6627510040944	33.7510339230824	5.3615561775591	0.0404872984129941	4
"trait_2_ard"	-11.8985155798963	36.7100746380535	8.32059689253024	0.00922085667402844	6
"trait_3_eq"	-12.1351332352312	44.2927383805748	15.9032606350516	0.000208073494394543	9
"trait_3_ard"	-11.4614003313175	50.5507076393791	22.1612298938559	9.10575586606341e-06	12
