"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.2821631726757	28.6051426718821	0	0.611316223248036	1
"trait_1_ard"	-12.7859619925775	29.6956353253613	1.09049265347917	0.354379385201991	2
"trait_2_eq"	-13.2821631493006	34.9853789301802	6.38023625829808	0.0251660596257214	4
"trait_2_ard"	-12.0770173407765	37.0572604880047	8.45211781612259	0.00893124200524339	6
"trait_3_eq"	-12.3325567960193	44.6651135920387	16.0599709201566	0.000199015795215448	9
"trait_3_ard"	-11.7441731876561	51.074553271864	22.4694105999819	8.0741237929153e-06	12
