"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.7830995196164	29.6061990392329	0	0.597692693376274	1
"trait_1_ard"	-13.2927982756083	30.7068086724288	1.10060963319587	0.344733589572506	2
"trait_2_eq"	-13.1127399898076	34.6378511136358	5.03165207440296	0.0482912649297287	4
"trait_2_ard"	-12.5433081845931	37.970826895502	8.36462785626914	0.0091226725420917	6
"trait_3_eq"	-13.1127196936177	46.1819611263658	16.5757620871329	0.000150347753362231	9
"trait_3_ard"	-12.1070328218564	51.7196836212409	22.113484582008	9.43182603715006e-06	12
