"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-78.5974207110139	161.332772456511	18.0210793327937	7.14161644061548e-05
"OU1"	3	-68.5163116781375	143.311693123717	0	0.584822640938033
"OUM"	4	-67.7633272958501	143.997242826994	0.68554970327736	0.415105942897561
