"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-76.2753695459096	156.688670126302	17.5075747250474	7.99482927820063e-05
"OU1"	3	-66.4510128169064	139.181095401255	0	0.506443196847037
"OUM"	4	-65.3811897942086	139.232967823711	0.0518724224565688	0.493476854860181
