"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-92.5436415943119	189.225214223107	28.5176302897692	4.07639861906883e-07
"OU1"	3	-77.2142570829478	160.707583933337	0	0.635040438865871
"OUM"	4	-76.6724010900546	161.815390415403	1.10780648206585	0.364959153494267
