"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-89.1961475157506	182.530226065984	25.9661541739229	1.15796839475779e-06
"OU1"	3	-75.1425010623096	156.564071892061	0	0.503704050293565
"OUM"	4	-74.0615606338284	156.593709502951	0.0296376108898357	0.49629479173804
