"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.4562243050106	125.050379644504	8.51907574974457	0.00710926441188431
"OU1"	3	-55.1532272228443	116.585524213131	0.0542203183711507	0.489716423440912
"OUM"	4	-54.0303578297326	116.531303894759	0	0.503174312147204
