"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.9670459861273	126.072023006737	8.81559139662056	0.00783558490588053
"OU1"	3	-55.4886809213375	117.256431610117	0	0.643209973806236
"OUM"	4	-55.0044515387366	118.479491312767	1.22305970265046	0.348954441287883
