"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-62.5273758786553	129.192682791793	9.05265134042889	0.00704717581456165
"OU1"	3	-56.9304808419613	120.140031451364	0	0.651288437930632
"OUM"	4	-56.4798452926295	121.430278820553	1.29024736918879	0.341664386254806
