"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-172.380329697483	348.898590429449	175.690774220251	5.77515901337622e-39
"OU1"	3	-84.9618955532558	176.202860873953	2.99504466475562	0.182795349947903
"OUM"	4	-82.3686139869519	173.207816209198	0	0.817204650052097
