"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-89.2425093079881	182.622949650459	26.502693467423	1.03493557277953e-06
"OU1"	3	-74.920593207797	156.120256183036	0	0.588708191789685
"OUM"	4	-74.1834641629518	156.837516561198	0.717260378161797	0.411290773274742
