"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-110.103170112122	224.344271258727	55.6451410513924	7.17317187044119e-13
"OU1"	3	-83.1000741875034	172.479218142449	3.78008793511378	0.131239456367069
"OUM"	4	-80.1142709860204	168.699130207335	0	0.868760543632214
