"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-64.7955439188511	133.729018872185	10.7492377867321	0.00271926166821994
"OU1"	3	-58.3503556590055	122.979781085453	0	0.586973275373293
"OUM"	4	-57.6126689280865	123.695926091467	0.716145006014287	0.410307462958487
