"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-102.503506149879	209.144943334241	41.6326381333307	8.24247038088198e-10
"OU1"	3	-82.8663534464792	172.0117766604	4.49947145948971	0.0953722626672882
"OUM"	4	-79.5208584828082	167.512305200911	0	0.904627736508465
