"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-69.3282726985829	142.794476431649	13.8858127575055	0.00065314367014934
"OU1"	3	-61.3147969533506	128.908663674143	0	0.676510670369131
"OUM"	4	-60.9588409094512	130.388270054197	1.47960638005347	0.322836185960719
