"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-70.0891300618107	144.316191158104	14.6858193106164	0.000347511567366491
"OU1"	3	-61.675651040023	129.630371847488	0	0.536975424034384
"OUM"	4	-60.72881480863	129.928217852554	0.297846005066276	0.46267706439825
