"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-112.112951194429	228.363833423341	58.6271740625031	1.61507537653764e-13
"OU1"	3	-83.6192213066502	173.517512380742	3.7808530199041	0.131195846695319
"OUM"	4	-80.6330355627721	169.736659360838	0	0.86880415330452
