"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-191.889114524746	387.916160083976	211.99646576384	7.35953142150788e-47
"OU1"	3	-86.1861414906423	178.651352748726	2.73165842859063	0.203294535452871
"OUM"	4	-83.7245530424208	175.919694320136	0	0.796705464547129
