"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-67.7086366348886	139.55520430426	14.5684915642049	0.000453708933640362
"OU1"	3	-59.3538214863066	124.986712740055	0	0.661127281442902
"OUM"	4	-58.9277238314457	126.326035898186	1.3393231581304	0.338419009623458
