"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-68.1423910245898	140.422713083662	12.2579534077178	0.00122174065305715
"OU1"	3	-60.9428449542514	128.164759675945	0	0.560737740536882
"OUM"	4	-60.0940276160719	128.658643467438	0.493883791493289	0.438040518810061
