"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-98.7779837380074	201.693898510497	33.2632725348408	3.35130069904877e-08
"OU1"	3	-81.0757781041074	168.430625975657	0	0.560068636447348
"OUM"	4	-80.2214595648438	168.913507364982	0.482881389325115	0.439931330039646
