"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-185.025993498786	374.189918032054	200.917032941929	1.91988077054866e-44
"OU1"	3	-84.988433558736	176.255936884914	2.98305179478845	0.183692809026447
"OUM"	4	-82.4011484274156	173.272885090125	0	0.816307190973553
