"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-86.2316303509502	176.601191736383	24.4116114058508	3.00200340559286e-06
"OU1"	3	-72.9552552815453	152.189580330532	0	0.600240429986727
"OUM"	4	-72.2659705573417	153.002529349977	0.812949019445057	0.399756568009867
