"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-51.975660093153	108.089251220789	4.08430648491323	0.0723134582205935
"OU1"	3	-48.8629374842169	104.004944735876	0	0.557333329683943
"OUM"	4	-48.1758845711629	104.82235737762	0.817412641744255	0.370353212095463
