"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.3661373913889	124.870205817261	8.41610615202927	0.00837560239059838
"OU1"	3	-55.0875149488947	116.454099665231	0	0.56305430410112
"OUM"	4	-54.2646774899006	116.999943215095	0.545843549864031	0.428570093508281
