"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-81.9142397680876	167.966410570658	21.6861912715706	1.24939295790954e-05
"OU1"	3	-70.0005747658228	146.280219299087	0	0.639433897318035
"OUM"	4	-69.4777581290442	147.426104493382	1.14588519429506	0.360553608752386
