"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-71.1527809137921	146.443492862067	14.8343320735393	0.000410052772135691
"OU1"	3	-62.6650455105429	131.609160788528	0	0.682455021094536
"OUM"	4	-62.3356555805353	133.141899396365	1.53273860783722	0.317134926133328
