"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-68.7120892466537	141.56210952779	13.3126603562496	0.000752198766872255
"OU1"	3	-60.9851897020493	128.249449171541	0	0.584978740658039
"OUM"	4	-60.2344903064398	128.939568848174	0.69011967663323	0.414269060575089
