"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.1272434692307	28.2999414839159	0	0.599768372378874	1
"trait_1_ard"	-12.608133607191	29.3541982488648	1.05425676494885	0.354041859094016	2
"trait_2_eq"	-12.6865195395082	33.8436273143106	5.54368583039467	0.0375134906687707	4
"trait_2_ard"	-11.9002452176569	36.8125386280848	8.51259714416887	0.00850151992793164	6
"trait_3_eq"	-12.2015935524475	44.653187104895	16.3532456209791	0.000168624778867118	9
"trait_3_ard"	-11.6145867941324	51.2811216402129	22.9811801562969	6.13315154116218e-06	12
