"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.5388260265655	29.1231065985855	0	0.610899732436178	1
"trait_1_ard"	-13.0342746680901	30.2064803706629	1.08337377207744	0.355400724985941	2
"trait_2_eq"	-13.5388260258693	35.5482402870328	6.42513368844734	0.0245906428210225	4
"trait_2_ard"	-12.2862530025465	37.584554197864	8.46144759927854	0.0088836192043956	6
"trait_3_eq"	-12.3900707452311	45.0301414904623	15.9070348918768	0.000214684750364446	9
"trait_3_ard"	-11.4978094996856	51.0475670513192	21.9244604527338	1.05958020990639e-05	12
