"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-13.4682227618652	28.981900069185	0	0.596998422198828	1
"trait_1_ard"	-12.9332974099757	30.0045258544341	1.0226257852491	0.358024556592313	2
"trait_2_eq"	-13.0613546130473	34.5932974613888	5.61139739220376	0.0360972171245281	4
"trait_2_ard"	-12.2063014478997	37.4246510885704	8.44275101938544	0.00876300568490731	6
"trait_3_eq"	-12.9698661488128	46.1897322976256	17.2078322284406	0.000109481286517486	9
"trait_3_ard"	-11.7744299196932	51.6008078913344	22.6189078221494	7.31711290592462e-06	12
