it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Angoumeius_TS	Centrodeania_TS	Centrophoroides_TS	Centrophorus_TS	Centroscymnus_TS	Centroselachus_TS	Centrosqualus_TS	Cretascymnus_TS	Dalatias_TS	Deania_TS	Dracipinna_TS	Eodalatias_TS	Eoetmopterus_TS	Eosqualiolus_TS	Etmopterus_TS	Incognitorapax_TS	Isistius_TS	Megasqualus_TS	Oligodalatias_TS	Oxynotus_TS	Paraetmopterus_TS	Proetmopterus_TS	Protocentrophorus_TS	Protosqualus_TS	Protoxynotus_TS	Rhinoscymnus_TS	Scymnodalatias_TS	Scymnodon_TS	Somniosus_TS	Squaliodalatias_TS	Squaliolus_TS	Squalus_TS	Trigonognathus_TS	Zameus_TS	Angoumeius_TE	Centrodeania_TE	Centrophoroides_TE	Centrophorus_TE	Centroscymnus_TE	Centroselachus_TE	Centrosqualus_TE	Cretascymnus_TE	Dalatias_TE	Deania_TE	Dracipinna_TE	Eodalatias_TE	Eoetmopterus_TE	Eosqualiolus_TE	Etmopterus_TE	Incognitorapax_TE	Isistius_TE	Megasqualus_TE	Oligodalatias_TE	Oxynotus_TE	Paraetmopterus_TE	Proetmopterus_TE	Protocentrophorus_TE	Protosqualus_TE	Protoxynotus_TE	Rhinoscymnus_TE	Scymnodalatias_TE	Scymnodon_TE	Somniosus_TE	Squaliodalatias_TE	Squaliolus_TE	Squalus_TE	Trigonognathus_TE	Zameus_TE
0	-3335.716447315053	-222.06786498886356	-2234.8504668506416	-878.7981154755475	0.6997575099485541	0.6997575099485541	0.6997575099485541	0.6997575099485541	1.0	128.45951459390096	0.0	1.1	1.1	0.38934678568698455	0.13731310005709463	0.13871948334365236	0.3927956331755079	0.18946504055489033	0.26576073289029334	0.2766003512070927	0.13230902228005748	0.2871003347347607	0.16354830368481843	0.705979376061279	0.16178139688412438	0.19284751349396237	0.7387033225069022	0.13494424085522472	0.22570322523911202	0.436904020912829	0.35167376162267316	0.1468064634097734	0.15753300717761437	0.10446718201747661	0.14361684998201193	0.15524225445141476	0.239224877997594	0.1188086829108184	0.46793046796899906	0.2983515427145261	0.15960643105761058	0.21941257392946875	0.13257721156772573	0.5249694714553064	0.1350164742655663	0.30201051505510856	0.12611099433123646	0.419207270128201	0.6726853243930105	0.11785046020851929	0.37253021346681103	0.30811350014486594	0.7273295978521318	0.17812757354646236	0.13097351928271	1371.667972561879	55.03854704237335	68.84647819201976	87.14555280539592	71.94174791241603	87.24331808647145	26.357757708872157	87.01308029518485	84.32844112759446	61.577365822761045	67.61557421402436	27.107624129176756	67.71261398529582	82.74166655205616	49.460712834605545	44.04116783873322	84.70921358272426	59.17517236308179	71.75174990908405	58.72594716313499	22.541911494731387	46.45195359686927	76.759845268429	99.50547578910873	128.45951459390096	92.12559383180093	73.6967600834603	47.46301675098048	25.508681746588955	32.473295672569215	95.71309301370096	46.71961054245733	98.92076316481915	44.900552024280074	24.342718986693264	14.263880769978195	60.29899204644383	66.60008481654049	0.0	0.0	0.0	72.0919291997111	66.42360728150422	0.0	0.0	20.46311511894843	49.071276649830274	64.8798180869342	9.538202356221053	0.0	57.45320284284954	0.0	47.00997885095133	0.17996769197306328	0.0	13.187450505791851	66.1571282514759	70.30947946738469	65.49023636222745	68.14233028180463	0.0	0.0	0.0	0.0	14.887864982946768	0.0	0.0	0.0	0.0
20000	-2641.644332029458	-220.1401597055535	-2191.5664318324807	-229.93774049142394	0.5144326854013543	0.716668469270118	0.3236022115758434	0.915258922718111	1.0584220148532644	130.63414425300735	0.0	18.321760394370884	0.34562357297321594	0.1388601801133724	0.4261629476427056	0.10104681181040337	0.2292003009187633	0.025923710069655184	0.012283906991269066	0.04560315488429856	0.0497547615791236	0.04856235565696956	0.050534462006841765	0.028211746063625392	0.08186127998201627	0.009036601893257631	0.0468632667631138	0.009553923589701321	0.021885730877217197	0.0030712513062550865	0.004480628977432344	0.011670144347922642	0.019163410833246085	0.0016749387734620452	0.011037455436225247	0.20570024643218734	0.0005089332126296974	0.05689897555745828	0.003378035940311195	0.008562223237945712	0.03967969390617939	0.07422379997041649	0.1800838555085965	0.008391756999724843	0.0058154083814774896	0.02734952989152911	0.014460433383044492	4.9932731487474477e-05	0.0017074665188558514	0.007344425002890174	0.020653008049751242	0.022601815796484414	0.011586655312069035	0.011167569275733837	0.01160333666503	1431.843323888632	45.44580791902523	65.96578456158744	87.3749600969553	76.78145964780856	87.30029837371164	25.094971505709537	86.25061465632658	84.55912497725862	62.080675807560795	68.41108782915897	36.69749808446785	69.51217405068626	85.39121546508997	45.82217797514509	46.396713754581725	86.39886080867626	61.60201323126195	71.28245537922176	58.34822652097762	25.520455225342747	47.95194516304004	76.14185384382493	95.16505212272381	130.63414425300735	92.43975824789436	74.413234895976	55.76085767541209	27.32652270970562	38.042354917353045	95.41995197174334	47.64766477878539	98.92921339069353	58.06709011097474	38.60376814822966	10.687034179928308	61.59868918134253	67.61950992910103	0.0	0.0	0.0	64.67127507147259	65.27734592763518	0.0	0.0	21.823451058196763	48.805674624077724	64.96861883755166	15.01071065042112	0.0	62.72568276873481	0.0	46.32157702019846	0.8897111872464819	0.0	10.67802649254087	66.54184147916642	68.41020003214582	65.20738017730187	63.86033681416774	0.0	0.0	0.0	0.0	15.839598780056406	0.0	0.0	0.0	0.0
40000	-2637.474326915247	-220.2699594970396	-2179.8262289939075	-237.37813842429978	0.41860505818196847	0.7722211226219969	0.261574830054429	0.8743703968430002	1.295827395554729	129.63297505830442	0.0	9.036410952227973	0.26794582436155456	0.03810665266801561	0.7426237269871566	0.14704530099828558	0.09084426521707442	0.1017317978137158	0.0071677863718978396	0.1100828556789988	0.013994570604601112	0.09727134362713273	0.10676380153070375	0.0076429591725722	0.12192577799845068	4.892745204458241e-05	0.026028927316328627	0.03377027194401437	0.03508164024300796	0.013536873186806733	0.007990267599413238	0.01741196847582549	0.008166728092686705	0.003790187486885499	0.03285276021350309	0.17115053768258007	0.08141745101306055	0.0011495812219498149	0.006997042336576682	0.0070579802775598294	0.05647396046070284	0.12401882295933946	0.08255521972841338	0.04089191780060974	0.039794695272894184	0.034788132349212054	0.004615927537852917	0.0002838951881289597	0.022372915009832815	0.005113973885595866	0.00284878397799989	0.007859233406602472	0.07001742585968289	0.0030851533859189667	0.008532578014885118	1379.1519417373106	46.40075665613545	69.16551110196791	87.94347846237709	72.36560714551676	83.48702678542082	29.695076196260757	89.93466319231253	84.35915656028489	61.39153151449006	65.785795464886	29.874411986394744	70.51239122181597	83.23976032320523	45.89235586948362	47.75624784171111	84.65668912384385	59.18216742145858	72.41834618585222	56.4332567354828	31.01345672867416	47.92202732253044	75.88569922031704	96.52275888165603	129.63297505830442	92.51870126670616	74.38300959212266	46.285512261828444	28.465942168449107	33.809746027916965	96.5708633621581	46.14694180955158	97.79856295257869	55.378257356507326	29.60939675633757	13.070072050645454	59.64098326891349	65.36439510766081	0.0	0.0	0.0	71.93540250063313	65.87471433399044	0.0	0.0	21.973238072360424	49.715529518821874	63.25407044805839	15.187287072998188	0.0	61.67949290569806	0.0	48.85269129237048	13.239188227960478	0.0	12.971338983750684	65.6513551331842	67.27990087676793	66.87788838822263	67.7053786020097	0.0	0.0	0.0	0.0	13.013212033182114	0.0	0.0	0.0	0.0
60000	-2647.4932280155617	-219.77630557090714	-2185.486570888006	-242.23035155664866	0.2983649670466328	0.8159710432985288	0.296679977793949	1.1308325138268678	0.8803375364052112	129.48811758480932	0.0	10.992645001002469	0.7832585550570768	0.16668830658039424	0.42521051179636277	0.03196673629595403	0.09325790153902644	0.00305111837903916	0.02328719060948818	0.026542935443139414	0.06343942282628201	0.026198347477286936	0.046627025473594964	0.027626053756573878	0.1295838540426112	0.05167628870668335	0.00030025642548715174	0.01516198981876625	0.09681120899962807	0.0029161736919235885	0.02964471333031276	0.037397987099006505	0.011161121751541365	0.01127743355966653	0.022405310763693197	0.04474700296700413	0.04861313104550041	0.11244562836377785	0.018282764888185046	0.01817595331674666	0.00934490300006587	0.08430380562176963	0.029632992057232334	0.026841022975010898	0.023554121656688767	0.057216178971838644	0.002076193018903835	0.040357218552521834	0.0017680751789472741	0.011955602949956306	0.01694089378080728	0.00626958628791985	0.04660962481267428	0.026233371920003228	0.016119042902171657	1406.754761118877	49.186412981091415	66.37602701639946	87.66836285540302	72.07088065350679	86.76647208313477	25.098769965465763	85.42350442893	87.63890911380487	62.2258197727183	67.83353766974078	27.94178448573122	68.4686387191675	85.21468340303734	47.783490380667324	54.04183249787958	87.76223382290435	59.58109785165713	70.6724206437446	60.94284160252492	34.411833687461055	47.83716010879235	75.97050380611383	95.55221957775437	129.48811758480932	100.24364601679473	73.38312937654081	45.80223032732081	25.168508771439317	42.629691702061955	96.44011385384313	44.71945434613523	98.05384741330009	55.01234440337301	27.50083180710719	11.554435479001986	61.05270263915697	66.26280638062849	0.0	0.0	0.0	72.23630353409347	66.07924910770366	0.0	0.0	22.757335239625064	49.07864219073972	65.87101992609178	14.345307243469192	0.0	57.73204219268695	0.0	49.855061512500924	12.327015553387506	0.0	9.772275356253168	65.21728845991284	67.86183507591782	66.87974021928493	66.2892060000739	0.0	0.0	0.0	0.0	12.984325500950998	0.0	0.0	0.0	0.0
80000	-2635.630296179265	-220.29928683687413	-2189.808272657914	-225.5227366844765	0.4438941006943572	0.6659360582714985	0.28259754569817563	1.0673047534324658	1.1378884512228065	129.77069428757528	0.0	11.762773007696048	0.3063121870417786	0.04052080858476664	0.6134551816407331	0.030665832812727667	0.2710367240438959	0.05032947811094831	0.0900241323174621	0.052095474935984334	0.0155522356469246	0.0055263159913746486	0.15757728820859315	0.03199364980165542	0.04895746589965323	0.0028683376096831944	0.010394293465549681	0.039417807879561347	0.03981069822105415	0.005734586255132713	0.009079800672788262	0.00040396160104454035	0.02173966790032135	0.00946796573507396	0.015889287279041053	0.00948259656076551	0.008667308213599656	0.02081412103409753	0.004411890863994781	0.0011106763609827752	0.028706709517465172	0.10607464410433867	0.04168790091990453	0.00520220900594586	0.008501155828322662	0.02913490066037935	0.0011886499825086538	0.005234134810376475	0.0023800462562045127	0.016329899175348356	0.021688690881538315	0.027243126885931383	0.06974494684836571	0.023427268050251845	0.002646461477604107	1453.6576900130822	56.328194873369625	70.3011803731391	87.48104700267177	75.10906067082303	85.2737670069868	32.57372366170595	89.32698917186872	85.15376648424848	63.531348008681974	76.33225510403427	27.429425704271083	74.48709267903124	84.67897714477868	48.629023372992414	45.61478554295067	88.84255800280131	59.77360302353292	71.8120252036395	55.70997065245849	27.961834830377008	47.01444161813879	76.5299803929295	97.12376655721117	129.77069428757528	94.64817318867841	77.54806512126564	45.497232189097666	33.89914273868216	50.24903129742181	96.40140805238492	54.15726674021177	97.73496299159146	56.945655631156434	25.190484067058122	14.649059709933983	61.158162222040026	67.9424221303879	0.0	0.0	0.0	68.34935456367332	66.14035515711232	0.0	0.0	19.795977951178767	48.48616951318056	66.12746483370061	11.491684180672795	0.0	60.38472951203689	0.0	46.660419507569074	13.002492689988994	0.0	12.477965392638213	66.38103343693179	67.70091316015935	66.87497616233243	65.20496839589738	0.0	0.0	0.0	0.0	12.57509485524956	0.0	0.0	0.0	0.0
100000	-2649.2657590710974	-222.01522920807665	-2184.101388602825	-243.14914126019585	0.4696773818724772	0.8316927800847819	0.3136927460776225	0.9373381036364969	1.050299881485459	131.35132224481686	0.0	17.38130709271186	0.25351478690424706	0.019850869638038126	0.8758489167126444	0.05171977262545061	0.27860308113790044	0.011852719037734388	0.0656482080219062	0.0710064154804134	0.0200766763563631	0.03477042435446335	0.0995365029516266	0.10638014242514592	0.16689714710868667	0.019674723901800636	0.0018750185613460484	0.0028025048732038893	0.05780816900630459	0.0018195650484191923	0.0021125643227056794	0.002359195796478601	0.0011834392357518194	0.05797336742948024	0.001057196914892584	0.03525264498071712	0.038002173974057855	0.008963363338310047	0.0021304453894407426	0.07584214639471304	0.00441423728541393	0.05923265083050861	0.13146140599647024	0.0016331400934935353	0.02010616865214633	0.018413109570552758	0.03517990092010102	0.0015055244401570537	0.009363959845453455	0.010815220775581842	0.054811059996364056	0.046743455073879885	0.04771795337462913	0.011487868181201679	0.023033554040807206	1423.7681693642728	53.417292968674204	70.02262056405468	87.48783441228414	73.5754276537839	85.19649495127295	25.889123964330555	85.71929406770639	85.63461276576095	61.30001377011117	73.11455227961865	28.0225200419289	67.78730845328325	87.25097560523764	45.159382326183895	47.34568763227683	90.3490103533783	59.24427111365546	70.88332748241966	55.95266239112152	28.861399494396483	48.74855583103644	76.45992695812501	96.38286040453274	131.35132224481686	99.96078607092213	73.45123592459376	46.63468426683533	26.10970528911728	48.97695317748101	95.39413440984393	56.43985586287104	97.79398222769079	55.12036651160604	28.73206098261936	13.172489670127957	61.08527104203671	68.20990638707451	0.0	0.0	0.0	71.13233097753393	66.03295201894748	0.0	0.0	22.33557670290951	49.9231860537355	65.15426770095209	11.93802082263	0.0	62.783244226010446	0.0	49.613276235559276	13.759525149283208	0.0	13.223150137818877	64.94317914357006	64.77076085684028	67.30274933097103	60.63307717173511	0.0	0.0	0.0	0.0	13.98910946156231	0.0	0.0	0.0	0.0
120000	-2639.108924119705	-219.78885681501626	-2185.8585169368916	-233.46155036779737	0.5998396542387262	0.8538147596808213	0.27048803493911266	0.9590492030145472	1.372083560677493	128.24394922919544	0.0	11.892962306955813	0.590565012964657	0.06452653787664452	0.636460240943705	0.01748092291995858	0.2984329437393265	0.02880594051835378	0.04299558691297282	0.06393458000917951	0.04254295135730723	0.022934439494475697	0.04899961597288853	0.016570239489623828	0.11628022605022494	0.021333378412985264	0.0006791766482865246	0.0028698708937064865	0.039618512652198415	0.017515557030612923	0.009080490411894517	0.004780658564917563	0.0032987723275714827	0.004584598440246881	0.020187864453991365	0.004336744437985282	0.0011308517285415808	0.03402289729141054	0.023062565969034488	0.01645089917011405	0.03592106292579091	0.07565168922773426	0.01889453471569697	0.04587913167197234	0.01656578195379144	0.014229538863185592	0.021469585353075235	0.01168766894345364	0.006194644895909949	0.0065456310616703985	0.005561037464840136	0.016188620474620045	0.05221059400827787	0.07037924310557182	0.020969621195616493	1412.541073795081	45.0378989134668	65.68829506502728	88.25909913782542	71.77481661400213	86.449494479379	28.93954156381067	86.2528169352157	86.32692233135585	61.02701427037941	66.87280865202857	27.4877699571735	68.82901763691501	85.36547396400206	47.3429971804577	49.08641366437449	87.24591232261908	59.377708073544184	70.8921551143115	58.10040949378003	22.588681608052298	49.00146439087004	75.98591767680514	95.41036009466511	128.24394922919544	92.57441349400612	76.17764782064907	45.237041495053504	25.59274339368779	49.563717144992104	95.51186793869476	56.786251056398655	98.11481569062869	57.32819088147064	34.16397176883313	14.632768537367685	58.694900747663205	68.05803633573025	0.0	0.0	0.0	71.31318664893897	65.12132648358205	0.0	0.0	22.876979562568934	45.11494800920156	66.13441795944581	13.539088883396435	0.0	61.13541596893546	0.0	40.29826164687525	2.3074350945230413	0.0	13.410857086930829	65.91137056002796	70.43364423752811	66.58301340447777	67.95109030071573	0.0	0.0	0.0	0.0	16.57978379068057	0.0	0.0	0.0	0.0
140000	-2630.7628853081706	-220.06497681864607	-2178.896339385592	-231.8015691039327	0.4440898063841997	0.725307671092154	0.29235956800652313	1.0241670478694127	1.059955534073258	128.57405300893998	0.0	5.7587459151150915	1.1191992470964602	0.10328474591113228	0.5538012148619829	0.0554234673917273	0.2753016060904989	0.015467917287824085	0.01987712435630279	0.11733834642501784	0.038840525151572956	0.04556195212257406	0.008135504155367849	0.05507869131438457	0.03553397341749008	0.034699938343663	0.00011133454779998094	0.04603406974847837	0.03506210430210535	0.012430145551643724	0.00863479812021135	0.007126738541818493	3.0318455838269698e-05	0.009527679632114773	0.0700426031170225	0.07617935539636154	0.06975884536037989	0.06366741141728188	0.004281196073856057	0.004140879920218715	0.07550326483406966	0.023781261755969257	0.15672528109882758	0.0036019006610597585	0.01926347557515333	0.03478940209752638	0.004442501863726489	0.005727029272753415	0.002683954581670652	0.0230439734908181	0.009487124871482856	0.0066487931194701	0.06183626297144201	0.00985657221866727	0.015906855155783526	1386.6431462697012	44.021133042429256	67.91010764279237	86.97683465264815	73.21870853343519	86.5389230019706	28.55831336257787	86.38263731639073	85.04241289033665	61.857529557139515	67.69149720840223	29.12128404522838	66.29243829763024	85.08014014691368	51.37634753805303	43.81361475280543	85.74080026451493	61.09871183645073	73.333223941691	55.635022957296485	25.563510599590263	50.68714120146126	75.91702446452625	95.14056881653701	128.57405300893998	95.25894333612118	73.7142670074844	51.64891565378871	24.523999848558137	42.678998501468705	95.67480434857592	45.14922162112214	98.22843651230744	50.51964527191928	32.7710259641843	11.976058114348609	61.24409550412116	67.9260676422897	0.0	0.0	0.0	72.06592058577097	66.26864633693371	0.0	0.0	21.047523051149685	49.36806962377259	66.0205148306938	12.565284714332842	0.0	61.782740140881394	0.0	45.717149981951145	13.764829667276052	0.0	10.858232416811584	66.18414964583319	71.42058197995594	66.55573257950786	62.749522739471054	0.0	0.0	0.0	0.0	11.581971320488956	0.0	0.0	0.0	0.0
160000	-2635.659815391261	-219.77037681476963	-2182.150290775414	-233.7391478010777	0.4136716596983684	0.5375255616907338	0.31895676581784194	0.9377772469709819	1.0990883382586858	128.6706337605307	0.0	12.907568978027804	1.570494905560068	0.0807775474603292	0.690991595361748	0.04898942548318477	0.22457760927624182	0.01712261418850216	0.024271886999321146	0.043075004369883256	0.08791997848003201	0.03155525536570646	0.05354191447682526	0.02212119961214319	0.0826136936532724	0.004481210491919309	0.012991609991704256	0.025256338680206644	0.10643824337376824	0.00246966607345248	0.002751580052554545	0.010387746544349688	0.00017434323363868542	0.020552227640936283	0.01631839878633921	0.07687901103642832	0.1281025133333498	0.016315068877599356	0.008446238540007214	0.018341419458753273	0.0009479307684757653	0.054048455400870894	0.0934824999631153	0.001711424566339892	0.0032936113294663822	0.03800938867662694	0.0032961294124626934	0.02553138615393411	0.0211750486070448	0.004032047974944953	0.007442176823487365	0.04971612196110186	0.021065057319353434	0.023144733079273068	0.015497568616322569	1390.6067407657015	52.74197020479928	66.32375331935208	88.37860498330063	75.30153490865649	88.14822453806549	27.497758025986883	88.78521712986237	85.72481712271212	61.16824445480606	68.79385736080977	27.30026225474359	67.52783299981375	86.1366880959651	56.338555641027654	45.97757791747156	84.35566897975816	61.51215531119956	70.71848418499204	57.2692532344885	27.09059998436789	46.590489446487766	76.58947678095356	98.38021611194856	128.6706337605307	99.16502346311033	73.78776605167022	45.015053366755886	26.932007094593974	35.40778156784097	95.48621327887155	47.99817655764195	97.70347078172752	45.47930609382484	32.6391568834703	15.09791611813835	61.24476818027784	68.282725592225	0.0	0.0	0.0	68.22749125112843	63.75728789340409	0.0	0.0	22.52902166508503	49.022991096366916	61.843980243933515	17.24910480060249	0.0	61.548375391683734	0.0	49.534604147297294	13.113599647373976	0.0	13.257363803697118	65.91937145015564	68.01894591709065	64.7405145678052	66.27829473935374	0.0	0.0	0.0	0.0	16.662734620286706	0.0	0.0	0.0	0.0
180000	-2648.4509858225856	-219.74834215777926	-2185.5714766167343	-243.1311670480718	0.37941125141618653	0.5544398210474543	0.2487075659015174	0.7143147977468278	1.5748560790908366	128.1681843648666	0.0	16.636032283796766	7.840956069959612	0.06688951965917814	0.49064909492712244	0.0733727225185642	0.16891128456428361	0.071625351668377	0.032557448752396134	0.07943861775820868	0.04964464659388828	0.02116365486913332	0.1193605065350236	0.012747764630309709	0.09323280729603672	0.037510183908640096	0.006279324038158633	0.05082655860094271	0.06549312062424152	0.04955724647806259	0.02279414696202816	0.0009015692223224614	0.012373951772462234	0.021021141237833208	0.04337696108230235	0.009731607124776925	0.05621472712389183	0.011573102462740736	0.028027537172049307	0.011084241960801043	0.0057072657578969895	0.0598516313989724	0.06713678766219229	0.001781154186993699	0.00932706443884955	0.025070387858641623	0.009984545480814995	0.06853094163218058	0.005111945858327648	0.004257968736884961	0.0009439160672478475	0.009579516445555051	0.11254749897014012	0.045004086783065	0.007447966081041314	1390.5369329212183	59.33645530721808	68.47455890000379	86.76073069710387	72.42348914186626	85.20756320722481	27.771527352320184	85.83388147051102	87.80208178465855	64.81682766675313	68.5348402652966	28.06550877227286	71.98267105132705	87.47261412216808	52.86266010816486	44.713749913843806	84.03921087580424	59.26724571388034	70.25019113104071	56.72749505932859	24.806111694999426	47.73100374170779	78.60589010852453	95.40085117828458	128.1681843648666	92.10483078585932	74.18463795972082	49.400710630725335	30.05383135152121	33.97254987736025	95.42403157083194	44.748241289714116	97.93684572782001	48.170153384311945	27.589747044477893	13.483101349365889	61.399156106535855	68.385186652035	0.0	0.0	0.0	69.97360203580696	64.59428564660104	0.0	0.0	12.616741618491009	48.166773328387706	64.41238075314097	17.74677592125329	0.0	62.628505619571825	0.0	48.635568497110455	10.29700072720312	0.0	13.269910972964315	66.30324794786873	66.45783054817305	66.82346268188375	68.12854102919192	0.0	0.0	0.0	0.0	16.781918894709506	0.0	0.0	0.0	0.0
