clade	species	ts	te
0.0	1.0	49.79332393872012	12.149738781566626
0.0	2.0	67.39524806843384	60.955883521976666
0.0	3.0	89.78055494638764	67.06763779604306
0.0	4.0	68.94071015332725	0.0
0.0	5.0	86.70127337685048	0.0
0.0	6.0	35.94305907121272	0.0
0.0	7.0	88.62060296591	68.5390768174583
0.0	8.0	86.16096218830997	65.59560243699008
0.0	9.0	60.00889269040421	0.0
0.0	10.0	66.04890089011104	0.0
0.0	11.0	32.83904881852448	17.336267098750348
0.0	12.0	66.39466439254171	46.297671811866145
0.0	13.0	85.91419286464107	65.05350321777759
0.0	14.0	49.43617895943797	14.764058628621765
0.0	15.0	47.671508393076444	0.0
0.0	16.0	87.65782892871032	57.26286542528454
0.0	17.0	58.58286223735957	0.0
0.0	18.0	67.50180890137993	49.956349685575
0.0	19.0	56.210465353717545	11.814430503051875
0.0	20.0	33.01342511227692	0.0
0.0	21.0	50.51814429468423	11.582803081476502
0.0	22.0	78.09523214476626	66.14394492673073
0.0	23.0	96.3323913374703	68.59096414561282
0.0	24.0	129.19822685511122	69.27327770005503
0.0	25.0	93.54420286650043	66.98584489178782
0.0	26.0	83.96187350630593	0.0
0.0	27.0	49.6855459240232	0.0
0.0	28.0	35.49853196979844	0.0
0.0	29.0	44.76208060701669	0.0
0.0	30.0	96.41918379260045	14.001335880490172
0.0	31.0	49.75377399228014	0.0
0.0	32.0	97.76245384710704	0.0
0.0	33.0	50.192001118648605	0.0
0.0	34.0	31.519674686387205	0.0
