clade	species	ts	te
0.0	1.0	44.89159854097616	41.685167908393694
0.0	2.0	45.581988066917354	39.79886278433448
0.0	3.0	14.91499672201923	12.780669611303434
0.0	4.0	66.17554011420059	61.27811129768921
0.0	5.0	65.95542413968845	61.24891678024839
0.0	6.0	84.35768941579074	65.80113476780565
0.0	7.0	85.16537588702897	83.79015923688686
0.0	8.0	17.71729775681809	0.0
0.0	9.0	20.386648848727376	17.703112512561624
0.0	10.0	28.077202844777805	15.177670833896437
0.0	11.0	6.422863240233371	0.0
0.0	12.0	26.809048167834895	24.508256589525054
0.0	13.0	82.86897507065065	62.13554619661266
0.0	14.0	76.04465820263806	66.18756477826439
0.0	15.0	45.2420172173055	42.14515429000227
0.0	16.0	6.7460843541216935	0.0
0.0	17.0	73.67490486217868	72.15182707744103
0.0	18.0	85.06336233759168	83.68099903946977
0.0	19.0	85.95626912559365	84.69430079598828
0.0	20.0	70.76765366930209	65.86896749144192
0.0	21.0	83.63374423240597	82.18588153247778
0.0	22.0	83.02269658065288	72.00204993829925
0.0	23.0	6.303488715614034	4.385366146711237
0.0	24.0	23.380428562977816	0.0
0.0	25.0	13.191824310782469	11.394537978877915
0.0	26.0	58.41376653103487	56.784706532870885
0.0	27.0	45.42383227625686	42.266488763868864
0.0	28.0	21.168239641079868	0.0
0.0	29.0	17.407711574120388	14.657264424076478
0.0	30.0	29.310138221912872	19.98721207152237
0.0	31.0	54.125726481468405	47.8230969064153
0.0	32.0	57.88164548957812	47.975293781874754
0.0	33.0	69.43065409225905	67.98179327513009
0.0	34.0	83.58796300948094	69.41020478446512
0.0	35.0	46.56313336295217	41.43713094500654
0.0	36.0	19.58429355373818	16.65178849702713
0.0	37.0	28.276683604122724	16.075859900409554
0.0	38.0	45.31886433463322	42.1246661299949
0.0	39.0	16.80366475293927	14.283111953185252
0.0	40.0	75.39451147917198	73.86155441134916
0.0	41.0	68.48863372967034	62.15726217538632
0.0	42.0	84.29292151778465	82.84835531243102
0.0	43.0	48.32831853025455	44.91091953022501
0.0	44.0	21.083592256048124	4.552876570511688
0.0	45.0	58.076205302578614	35.8392268070815
0.0	46.0	65.60077846415184	45.668285735999405
0.0	47.0	69.38804760813528	68.01420195689708
0.0	48.0	30.87862724697831	28.65776789776575
0.0	49.0	6.850836521834078	0.0
0.0	50.0	23.24926715141258	20.761476047373193
0.0	51.0	22.013649615744548	10.987369255253455
0.0	52.0	49.20421080256895	37.3410081851352
0.0	53.0	75.36846204515	66.38368065822547
0.0	54.0	69.88362304255895	66.99995094597145
0.0	55.0	96.05600740356722	94.59945289531699
0.0	56.0	84.06097675519595	72.54906387594045
0.0	57.0	130.4175036280428	129.15639689573342
0.0	58.0	100.22525043303499	93.46297656409016
0.0	59.0	106.4331202433477	93.72073326568601
0.0	60.0	110.46596281909201	98.39058382341118
0.0	61.0	111.54374186518328	94.65252096929565
0.0	62.0	69.38566775973668	68.11759671069225
0.0	63.0	91.21952833489912	73.8440789277301
0.0	64.0	72.88828008460285	71.3327128309695
0.0	65.0	6.118011866899836	0.0
0.0	66.0	25.5658735412432	23.226967300465482
0.0	67.0	45.33147684786633	42.08314893511205
0.0	68.0	5.81651022779159	0.0
0.0	69.0	16.938742825019187	14.477445188272561
0.0	70.0	5.9870003705726385	0.0
0.0	71.0	34.25359050394155	33.351757507312584
0.0	72.0	6.613139671321064	0.0
0.0	73.0	66.04114688220135	57.30548701312731
0.0	74.0	76.96413946141459	74.0308881592709
0.0	75.0	48.4995853289036	39.56623358378855
0.0	76.0	45.89275096739328	39.556434004009226
0.0	77.0	33.339124709772115	12.646813111785022
0.0	78.0	6.035706972925613	0.0
0.0	79.0	13.31974502079086	11.310468728218112
0.0	80.0	68.61035262687828	67.35996292669255
0.0	81.0	75.56964011136145	70.01521429606653
0.0	82.0	73.8577599281478	72.32526250613121
0.0	83.0	6.639581029228569	0.0
0.0	84.0	66.11551669580686	49.916916802673185
0.0	85.0	34.4190467240606	12.71134381956323
0.0	86.0	72.2556076443582	60.90470459931455
0.0	87.0	72.1059649614149	66.33367505989304
0.0	88.0	65.88467102583856	41.340134923962154
0.0	89.0	74.02517051183095	72.56597254720245
0.0	90.0	15.369113803531338	2.876026767027236
0.0	91.0	54.262556220894446	50.819116170257274
0.0	92.0	2.0093794782311294	0.0
0.0	93.0	66.64928594856259	65.45355736991746
0.0	94.0	81.78975095524478	69.3986322463359
0.0	95.0	53.37940393303055	40.47322155736955
0.0	96.0	54.46408795995444	40.10036972451767
0.0	97.0	74.48586822864728	71.75323142231312
0.0	98.0	45.154303143354724	41.95147870720556
0.0	99.0	24.86715968431144	0.0
